,name,author,link,lyrics,chords
0,Sweet Hibiscus Tea,Penelope Scott,https://tabs.ultimate-guitar.com/tab/penelope-scott/sweet-hibiscus-tea-chords-3163160,"Here's the thing: I can't do anything right
Try as I absolutely totally might
The bones are melting, the skeleton is ash
The clavicle detaches and falls with a deafening crash
And I'm not your protagonist
I'm not even my own
I don't know anything
I don't even know what I don't know
And if you look outside you’ll see
disintegrating trees
The artificial way the sunlight bounces off the waxy leaves
My heart catches on every thorn
You’re already halfway out the door
And I’ve never looked so old
And I have never been so cold
And it is 85 degrees
I don’t know what I need
There’s lukewarm herbal mango sweet hibiscus tea
On the hot garbage pile in which I fucking sleep
The walls are empty, it’s so ugly
I could burn the whole place down
It wouldn’t catch ‘cause all the posters 
are on their way to my hometown
And I'm not your protagonist
I'm not even my own
I don't know anything
I don't even know what I don't know
And if you look outside you’ll see
disintegrating trees
The artificial way the sunlight bounces off the glitching leaves
My wet heart catches on every thorn
You’re already halfway out the door
And I’m so tiny and so old
And God it’s never been so cold
And it is 85 degrees
I don’t know what I need
","['F', 'Dm', 'F', 'Dm', 'A7', 'Dm', 'A7', 'Dm', 'Bb', 'C7', 'Bb', 'C7', 'F', 'A7', 'Dm', 'C7', 'Gm', 'C7', 'F', 'Dm', 'Bb', 'C7', 'F', 'C7', 'F', 'Gm', 'C7', 'F', 'C/E', 'Dm', 'Bb', 'C7', 'F', 'Dm', 'Bb', 'Bbm', 'F', 'Dm', 'F', 'Dm', 'D', 'A7', 'Dm', 'A7', 'Dm', 'Bb', 'C7', 'Bb', 'C7', 'F', 'A7', 'Dm', 'C7', 'Gm', 'C7', 'F', 'Dm', 'Bb', 'C7', 'F', 'C7', 'F', 'Gm', 'C7', 'F', 'C/E', 'Dm', 'Bb', 'C7', 'F', 'Dm', 'Bb', 'Bbm']"
1,Sex With A Ghost,Teddy Hyde,https://tabs.ultimate-guitar.com/tab/teddy-hyde/sex-with-a-ghost-chords-3030128,"I'm getting hickeys from my bed bugs
I'm getting busy with a bad perfume
I'm sticking kisses to a pen drug
I'm making friction with a sad vaccuum
I'm getting jiggy with a rifle
I pull the trigger with my eyes closed
Hoping to hit you somewhere vital
And when I miss, you come and kiss me with a smile
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
The only time I ever see her
Is when she's behind me in the mirror
Even from a distance I can hear her
Try to listen, but her whispers make my ears hurt
And on our dates, it's never daytime
When she gets playful with a steak knife
I need a break, maybe I'll take five
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
I'm having sex with a ghost 'cause she knows I'm alone
She's a freak in the sheets, play it cool, I'm sleeping with a ghoul
","['Bm', 'A', 'G#m', 'F#', 'Bm', 'A', 'G#m', 'G', 'F#', 'Bm', 'E', 'F#', 'Bm', 'E', 'F#', 'Bm', 'A', 'G#m', 'G', 'F#', 'Bm', 'A', 'G#m', 'G', 'F#7', 'Bm', 'E7', 'F#', 'E7', 'Bm', 'E', 'Bm', 'Bm', 'F#', 'F#7', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'Bm', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'F#', 'G', 'Bm', 'A', 'G#m', 'G', 'F#7', 'Bm', 'A', 'G#m', 'F#m', 'Bm', 'A', 'G#m', 'G', 'F#', 'Bm', 'A', 'G#m', 'Bm', 'F#', 'Em', 'G', 'Bm', 'D', 'Em', 'Gm', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'F#', 'Bm', 'Bm', 'F#', 'F#', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'G', 'Bm', 'D', 'Em', 'Gm', 'F#']"
2,Bloody Valentine,Machine Gun Kelly,https://tabs.ultimate-guitar.com/tab/machine-gun-kelly/bloody-valentine-chords-3123626,"The simulation just went bad
But you're the best I ever had
Like handprints in wet cement
She touched me, it's permanent
In my head, in my head
I couldn't hear anything you said, but
In my head, in my head
I'm callin' you ""girlfriend,"" what the fuck?
I don't do fake love
But I'll take some from you tonight
I know I've got to go
But I might just miss the flight
I can't stay forever, let's play pretend
And treat this night like it'll happen again
You'll be my bloody valentine tonight
I'm overstimulated and I'm sad
I don't expect you to understand
It's nothing less than true romance
Or am I just makin' a mess?
In my head, in my head
I'm lyin' naked with you, yeah
In my head, in my head
I'm ready to die holding your hand
I don't do fake love
But I'll take some from you tonight
I know I've got to go
But I might just miss the flight
I can't stay forever, let's play pretend
And treat this night like it'll happen again
You'll be my bloody valentine tonight
I can't hide
How I feel about you inside
I'd give everything up tonight
If I could just have you, be mine
Be mine, baby
I can't hide
How I feel about you inside
I'd give everything up tonight
If I could just have you, be mine
Be mine...
I don't do fake love
But I'll take some from you tonight
I know I've got to go
But I might just miss the flight
I can't stay forever, let's play pretend
And treat this night like it'll happen again
You'll be my bloody valentine tonight
Na-na-na, na-na-na
Na-na-na-na-na-na-na (Just tonight)
Na-na-na, na-na-na
Na-na-na-na-na-na-na (Just tonight)
Na-na-na, na-na-na
Na-na-na-na-na-na-na (Just tonight)
Na-na-na, na-na-na (My bloody, my bloody)
Na-na-na-na-na-na-na (Just tonight)
","['D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'F#m', 'E', 'D', 'A', 'Bm', 'C#m', 'D', 'E', 'F#m', 'E', 'D', 'A', 'Bm', 'C#m', 'D', 'E', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m', 'D', 'A', 'F#m', 'F#m']"
3,Patience,Chris Cornell,https://tabs.ultimate-guitar.com/tab/chris-cornell/patience-chords-3255698,"Shed a tear 'cause I'm missin' you, I'm still alright to smile
Girl, I think about you every day now
Was a time when I wasn't sure, you set my mind at ease
There ain't no doubt you're in my heart now
Said, woman, take it slow and it'll work itself out fine
All we need is just a little patience
Said, sugar, make it slow and we'll come together fine
All we need is just a little patience
I sit here on the stairs, I'd rather be alone
If I can't have you right now, I'll wait, dear
Sometimes I get so tense, I can't speed up the time
But you know, love, there's one more thing to consider
Said, woman, take it slow and things will be just fine
You and I'll just use a little patience
Said, sugar, take the time 'cause the lights are shinin' bright
You and I've got what it takes to make it, ooh
I've been walkin' the streets at night
Just tryin' to get it right
Hard to see with so many around
You know I don't like bein' stuck in the crowd
An' the streets don't change, but maybe the names
I ain't got time for the game 'cause I need you
Yeah-yeah, but I need you
Said, woman, take it slow and it'll work itself out fine
All we need is just a little patience
Said, sugar, make it slow and we'll come together fine
All we need is just a little patience
","['D', 'F#m', 'A', 'F#m', 'B7', 'E', 'D', 'F#m', 'A', 'F#m', 'B7', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E', 'D', 'F#m', 'A', 'F#m', 'B7', 'E', 'D', 'F#m', 'A', 'F#m', 'B7', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E', 'D', 'F#m', 'A', 'F#m', 'D', 'F#m', 'A', 'F#m', 'D', 'A', 'F#m', 'A', 'B7', 'D', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E', 'D', 'F#m', 'D', 'F#m', 'D', 'A', 'E']"
4,Impossible,Nothing But Thieves,https://tabs.ultimate-guitar.com/tab/nothing-but-thieves/impossible-chords-3336746,"Took a breath, let it go
Felt the moment settle so
I couldn't wait to tell you why
I'm standin' here with this awkward smile
  And that's because
I could drown myself in someone like you
I could dive so deep I never come out
I thought it was impossible
But you make it possible
Love, it stings and then it laughs
At every beat of my battered heart
The sudden jolt, a tender kiss
I know I'm gonna die of this
  And that's because
I could drown myself in someone like you
I could dive so deep I never come out
I thought it was impossible
But you make it possible
I'll take the smooth with the rough
Feels so fucked up to be in love
Another day, another night
Stuck in my head but you pull me out
  You pull me out
I could drown myself in someone like you
I could dive so deep I never come out
I thought it was impossible
But you make it possible
Somebody told me and I think they're right
There is a change on its way tonight
And I feel it's so
But I fear it though
Somebody told me and I think they're right
There is a change on its way tonight
And I feel it's so
And I feel it so
I could drown myself in someone like you
I could dive so deep I never come out
I thought it was impossible
But you make it possible
","['F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Csus4', 'Bb', 'F/A', 'Gm7', 'F/A', 'Bb', 'F/A', 'Gm7', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Csus4', 'Bb', 'F/A', 'Gm7', 'F/A', 'Bb', 'F/A', 'Gm7', 'C5', 'D5', 'Bb5', 'G5', 'C5', 'D5', 'Bb5', 'G5', 'F', 'F/C', 'Bbm/Db', 'Dm', 'Bbm/Db', 'F/C', 'Bbm/Db', 'Dm', 'Csus4', 'Bb', 'F/A', 'Gm7', 'F/A', 'Bb', 'F/A', 'Gm7']"
5,Concrete,Lovejoy,https://tabs.ultimate-guitar.com/tab/lovejoy/concrete-chords-3910349,"Any more words, I think you've spoke enough
'Cause the pubs are empty and they're closing up
When you're spitting spite as fast as saliva
But with the prose of a standard English drunk, she says
""I hope the saltwater ruins your clothes
And I hope you spend the rest of your life sleeping alone
I hope the problems that make your life harder
Sit stubborn in your stomach like your kidney stones"", and yet
All this over a kiss
You weren't there, why you pressed by this?
Now it's turning three in thе morning
The bouncer's put you on his third warning
Yo-o-ou won't get what you need (All this over a kiss)
You know it's always the same
It's all just a game
If I had it my way, you'd sleep on the concrete
Floor, what'd you say to me? (All this over a kiss)
'Cause I'm not sure
I'm not sure they'd let you off easily
It's a pissed-off march up to bus stop station
With pissed-up eyes glossed with early conversations
And the consequence of your desperation
And all I'm saying is, how can you look at yourself in the window pane
Without wanting to hit yourself?
But your fist descends through the condensation
All this over a kiss
You weren't there, why you pressed by this?
Now it's turning three in the morning
The bouncer's put you on his third warning
You won't get what you need (All this over a kiss)
You know it's always the same
It's all just a game
If I had it my way you'd sleep on the concrete
Floor, what'd you say to me? (All this over a kiss)
'Cause I'm not sure
I'm not sure they'd let you off easily
","['Eb', 'Cm', 'Abmaj7', 'Abmaj7', 'Abmaj7', 'Eb', 'Fm', 'Ab', 'Ab', 'Ab', 'Eb', 'Fm', 'Cm', 'Bb', 'Eb', 'Cm', 'Abmaj7', 'Abmaj7', 'Abmaj7', 'Eb', 'Cm', 'Ab', 'Eb', 'Eb', 'Cm', 'Ab', 'Eb', 'Cm', 'Ab', 'Ab', 'Ab', 'Eb', 'Fm', 'Cm', 'Bb', 'Eb', 'Cm', 'Abmaj7', 'Abmaj7', 'Abmaj7', 'Eb', 'Cm', 'Abmaj7', 'Abmaj7']"
6,Camden,Gracie Abrams,https://tabs.ultimate-guitar.com/tab/gracie-abrams/camden-chords-3945815,"   I never said it but I know that I
Can't picture anything past twenty-five
Not like I care to know the timing
Not like I'm lookin' for that silence
Self diagnosing 'til I'm borderline
I'll do whatever helps to sleep at night
Until I'm feelin' like an island
Until I'm strong enough to hide it
What was I thinkin' lookin' for a sign?
As if I've ever seen the stars align
Somebody take over the drivi'g
Somebody notice how I'm tryin'
Somebody notice how I'm tryin'
When I'm toein' that line
All of the time
Callin' it fine
Callin' it fine
Toein' that lie
All of the timе
Callin', it fine
Callin', it fine
How do you call it when you're in your head?
Like, when you really keep inside of it
I only talk into the mirror
I'm only scared of gettin' bigger
At least I'll never turn to cigarettes
My brother shielded me from all of that
He said that smokin' was a killer
He said he knows that I've been bitter
Maybe I'm waitin' for the go ahead
The validation that I never get
Most of the game is unfamilliar
Most of the girls are gettin' thinner
All of the time
Callin' it fine
Callin' it fine
Toein' that lie
All of the timе
Callin', it fine
Callin', it fine
All of me, a wound to close
But I leave the whole thing open
I just wanted you to know, I was never good at copin'
All of me, a wound to close
But I leave the whole thing open
I just wanted you to know, I was never good at copin'
All of me, a wound to close
But I leave the whole thing open
I just wanted you to know, I was never good at copin'
All of me, a wound to close
But I leave the whole thing open
I just wanted you to know, I was never good at copin'
I never said but know that I
Can't picture anything past twenty-five
Not like I care to know the timing
Not like I'm lookin' for that silence
I never said it but I know that I
I bury baggage 'til it's out of sight
I think it's better if I hide it
I really hope that I survive this
","['Gm7', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Gm7', 'F', 'Bb', 'Bb', 'Eb', 'F', 'Bb', 'Bb', 'Eb', 'F', 'Bb', 'Bb', 'Eb', 'F', 'Bb', 'Bb', 'Eb', 'F', 'Gm7', 'Bb', 'Gm7', 'F', 'Bb', 'Bb', 'Eb', 'F', 'Cm', 'Bb', 'Eb', 'F', 'Cm', 'Bb', 'Eb', 'F', 'Cm', 'Bb', 'Eb', 'F', 'Cm', 'Bb', 'Eb', 'F', 'Gm', 'Bb', 'Eb', 'F', 'Gm']"
7,Jackie Down The Line,Fontaines D.C.,https://tabs.ultimate-guitar.com/tab/fontaines-d-c-/jackie-down-the-line-chords-4029952,"Bm: (D D D* DU )x 2
Do do do
La la la
My friend Sally says she knows ya
Got a funny point of view
Says you got away with murder
Maybe one time, maybe two
Something happens in the morning
When I can’t see those failing eyes
I can’t find a good word for ya
Does it come as a surprise?
I don’t think we’d rhyme
I will wear you down in time
I will hurt you, I’ll desert you
I am Jackie down the line
Said did Sally ’bout a future
Before you bored of her as well
If all you want is entertainment
If you can’t have it you make hell
Don’t make no odds for ye
To be told, yeah
Don’t make no odds for ye
To be told, yeah
I don’t think we’d rhyme
I will wear you down in time
I will hurt you, I’ll desert you
I am Jackie down the line
I don’t think we’d rhyme
I will make your secrets mine
I will hate ye, I’ll debase ye
I am Jackie down the line
Do do do
La la la
So come on down to Sally’s boneyard
See her spirit in decline
See the handsome mourners crying
They hawked a beating heart for a sturdy spine, yeah
What good is happiness to me
If I’ve to wield it carefully?
For care I’ll always come up short
It’s only right
I don’t think we’d rhyme
I will wear you down in time
I will hurt you, I’ll desert you
I’m one Jackeen of a line
I don’t think we’d rhyme
I will take up all your time
I will chew ye, I’ll go through ye
I am Jackie down the line
I don’t think we’d rhyme
I will make your secrets mine
I will hate ye, I’ll debase ye
I am Jackie down the line
And I will stone ye, I’ll alone ye
I am Jackie down the line
If I can make you, I can break you
I am Jackie down the line
I am Jackie down the line
Do do do
La la la
","['D', 'D', 'D', 'D', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm', 'G', 'Bm']"
8,The Lightning Ii,Arcade Fire,https://tabs.ultimate-guitar.com/tab/arcade-fire/the-lightning-ii-chords-4114426," I heard the thunder on the blue sky, perfect day, I wonder why
Am I the only one?
 I hear the thunder and I feel I'm going under, Jesus Christ
Was an only son
 A day, a week, a month, a year
A day, a week, a month, a year
Every second brings me here
 A day, a week, a month, a year
A day, a week, a month, a year
Every second brings me here
Waiting on the lightning
Waiting on the lightning
Waiting on the light
What will the light bring?
 I heard the thunder and I thought it was the answer
But I find, I got the question wrong
 I was trying to run away but a voice told me to stay
And put a feeling in a song
 A day, a week, a month, a year
A day, a week, a month, a year
Every second brings me here
 A day, a week, a month, a year
A day, a week, a month, a year
Every second brings me here
Waiting on the lightning
Waiting on the lightning
Waiting on the light
What will the light bring?
Waiting on the lightning
Waiting on the lightning
Waiting on the light
What will the light bring?
","['E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'D/F#', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'D/F#', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'D/F#', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'E', 'E', 'A', 'A', 'D', 'D', 'F#m', 'D', 'D/F#', 'E']"
9,Veronica,Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/veronica-chords-4131343,"  My name is Veronica                         Ver. 1
  I come from the south side of Chicago       Ver. 2
  Remember my raincoat                        Ver. 3
  We love you the same way (and)
 My life is a rope swing
 Always headin' back to from where I came
 Got no need to blame you
Danger, danger
Everyone goes for a ride
Danger, danger
Everyone loses their mind
  My name is Nebraska
  I live in the matchbox of Omaha
  It's nothing fantastic
  We love you the same way (and)
  You call me Maria
  My life on the north side of Miami
  I might come and see ya
Danger, danger
Everyone goes for a ride
Danger, danger
Everyone loses their mind
  My name is ""I love you""
  I come from the same place as everyone
  Just lucky to be here
  We love you the same way
  This heart is relentless
  I love you the most when you're down and out
  Please come to my senses
  Cause we all play the same game
Danger, danger
Everyone goes for a ride
Danger, danger
Everyone loses their mind
  Been a long time now, been a long time now, been a long time since I took you my toll
  Been a long time now, been a long time now, been a long time since I took you my soul
   I don't want it to be broken up
  I don't want it to be without love
  This is the end, my passionate friend my passionate friend, I send my love for my
  This is the end, my passionate friend my passionate friend Yeah! Yeah! Yeah!
  I don't want it to be broken up
  I don't want it to be without love
","['A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'B', 'Dadd2', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'A', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'B', 'Dadd2', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'A', 'E', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'B', 'Dadd2', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'A', 'E', 'F#m', 'B', 'Dadd2', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'G', 'D', 'Em', 'G', 'D', 'Bm', 'A', 'D', 'E', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C', 'F#m', 'F#m/A', 'E/G#', 'Eaug/C']"
