,name,author,link,lyrics,chords
0,Stay Away,Nirvana,https://tabs.ultimate-guitar.com/tab/nirvana/stay-away-chords-1860850,"Monkey see, monkey do
 I don't know why
Rather be dead than cool
I don't know why
Every line ends in rhyme
 I don't know why
Less is more, love is blind
 I don't know why
Stay
  Stay away
  Stay away
  Stay away
Give an inch, take a smile
 I don't know why
Fashion shits, fashion style
 I don't know why
Throw it out and keep it in
 I don't know why
Have to have poison skin
 I don't know why
Stay
  Stay away
  Stay away
  Stay away
      I don't know why
Stay
  Stay away
  Stay away
  Stay away
Monkey see, monkey do
 I don't know why
Rather be dead than cool
I don't know why
Every line ends in rhyme
 I don't know why
Less is more, love is blind
 I don't know why
Stay
  Stay away
  Stay away
  Stay away
      I don't know why
Stay
  Stay away
  Stay away
  Stay away
           Stay away
Stay away
Stay away
God is gay
","['D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'D5', 'F#5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D', 'B', 'F', 'C', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'D5', 'F#5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5', 'B5', 'F5', 'C5', 'D5']"
1,I Just Dont Think Ill Ever Get Over You (ver 2),Colin Hay,https://tabs.ultimate-guitar.com/tab/colin-hay/i-just-dont-think-ill-ever-get-over-you-chords-325528,"I drink good coffee every morning
Comes from a place that's far away
When I'm done, I feel like talking.
Without you here, there is less to say.
Don't want you thinking I'm unhappy,
What is closer to the truth,
If I lived til I was 102,
I just don't think I'll ever get over you.
I no longer move to drink strong whiskey
I shook the hand of time and I knew
If I lived til I could no longer climb my stairs
I just don't think I'll ever get over you.
Your face it dances, it haunts me.
Laughter still ringing in my ears.
I still find pieces of your presence here.
Even...even, after all of these years.
I don't want you thinking that i don't get asked to dinner
Cause all I have to say is that I sometimes do.
And even though I may soon feel the touch of love,
I just don't think I'll ever get over you.
If I live til I was 102,
I just don't think I'll ever get over you.
","['F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'C', 'F', 'G', 'C']"
2,Ligaya (ver 3),Eraserheads,https://tabs.ultimate-guitar.com/tab/eraserheads/ligaya-chords-1074141,"Ilang awit pa ba ang aawitin o giliw ko?
Ilang ulit pa ba ang uulitin o giliw ko?
Tatlong oras na akong nagpapacute sa 'yo
'Di mo man lang napapansin ang bagong t-shirt ko
Ilang isaw pa ba ang kakainin o giliw ko?
Ilang tansan pa ba ang iipunin o giliw ko?
Gagawin ko ang lahat pati ang thesis mo
Huwag mo lang ipagkait ang hinahanap ko
Sagutin mo lang ako aking sinta'y
Walang humapy na ligaya
At aasahang iibigin ka
Sa tangahali sa gabi at umaga
Huwag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Lahat tayo'y mabubuhay ng tahamik at buong
Ligaya
Ilang ahit pa ba ang aahitin o giliw ko?
Ilang hirit pa ba ang hihiritin o giliw ko?
'Di naman ako manyakis tulad ng iba
Pinapangako ko sa 'yo na igagalang ka
Sagutin mo lang ako aking sinta'y
Walang humapy na ligaya
At aasahang iibigin ka
Sa tangahali sa gabi at umaga
Huwag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Lahat tayo'y mabubuhay ng tahamik at buong
At aasahang iibigin ka
Sa tangahali sa gabi at umaga
Huwag ka sanang magtanong at magduda
Dahil ang puso ko'y walang pangamba
Lahat tayo'y mabubuhay ng tahamik at buong
Lahat tayo'y mabubuhay ng tahamik at buong
Ligaya
","['Aadd9', 'Dsus2', 'Aadd9', 'Dsus2', 'Bm', 'E', 'C#7', 'F#m', 'E', 'D', 'Aadd9', 'Dsus2', 'Aadd9', 'Dsus2', 'Bm', 'E', 'C#7', 'F#m', 'E', 'D', 'D', 'D/F#', 'C', 'F2', 'C', 'F2', 'C', 'F2', 'Em', 'F', 'Em', 'F', 'D7/F#', 'Ab', 'G', 'C', 'D', 'E', 'Aadd9', 'Dsus2', 'Aadd9', 'Dsus2', 'Bm', 'E', 'C#7', 'F#m', 'E', 'D', 'D', 'D/F#', 'C', 'F2', 'C', 'F2', 'C', 'F2', 'Em', 'F', 'Em', 'F', 'D7/F#', 'Ab', 'G', 'F2', 'C', 'F2', 'C', 'F2', 'Em', 'F', 'Em', 'F', 'D7/F#', 'Ab', 'G', 'F', 'D7/F#', 'Ab', 'G', 'C']"
3,Give It Away,Red Hot Chili Peppers,https://tabs.ultimate-guitar.com/tab/red-hot-chili-peppers/give-it-away-chords-1989635,"  What I've got you've got to give it to your mama
  What I've got you've got to give it to your pappa
  What I've got you've got to give it to your daughter
You do a little dance and then you drink a little water
  What I've got you've got to get it put it in you
  What I've got you've got to get it put it in you
  What I've got you've got to get it put it in you
Reeling with the feeling don't stop continue
  Realize I don't want to be a miser
  Confide with sly you'll be the wiser
  Young blood is the lovin' upriser
How come everybody want to keep it like the kaiser
  Give it away give it away give it away now 
  Give it away give it away give it away now 
  Give it away give it away give it away now 
I can't tell if I'm a kingpin or a pauper
Greedy little people in a sea of distress
Keep your more to receive your less
  Unimpressed by material excess
Love is free love me say hell yes
  Low brow but I rock a little know how
  No time for the piggies or the hoosegow
  Get smart get down with the pow wow
Never been a better time than right now
  Bob Marley poet and a prophet
  Bob Marley taught me how to off it
  Bob Marley walkin' like he talk it
Goodness me can't you see I'm gonna cough it
  Give it away give it away give it away now 
  Give it away give it away give it away now 
  Give it away give it away give it away now 
Oh, oh yeah
Lucky me swimmin' in my ability
Dancin' down on life with agility
Come and drink it up from my fertility
Blessed with a bucket of lucky mobility
  My mom I love her 'cause she love me
  Long gone are the times when she scrub me
  Feelin' good my brother gonna hug me
Drink my juice young love chug-a-lug me
  There's a river born to be a giver
  Keep you warm won't let you shiver
  His heart is never gonna wither
Come on everybody time to deliver
  What I've got you've got to give it to your mama
  What I've got you've got to give it to your pappa
  What I've got you've got to give it to your daughter
You do a little dance and then you drink a little water
  What I've got you've got to get it put it in you
  What I've got you've got to get it put it in you
  What I've got you've got to get it put it in you
Reeling with the feeling don't stop continue
  Realize I don't want to be a miser
  Confide with sly you'll be the wiser
  Young blood is the lovin' upriser
How come everybody want to keep it like the kaiser
  Give it away give it away give it away now 
  Give it away give it away give it away now 
  Give it away give it away give it away now 
  Give it away give it away give it away now 
     Give it away now,   Give it away now
     Give it away now,   Give it away now
            Give it away now,            Give it away now
            Give it away now,            Give it away now
            Give it away now,            Give it away now
            Give it away now,            Give it away now
      ...now.
","['Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am', 'D', 'C#', 'C', 'Am']"
4,Sad Songs And Waltzes,CAKE,https://tabs.ultimate-guitar.com/tab/cake/sad-songs-and-waltzes-chords-760636,"I'm writing a song all about you
A true song as real as my tears
But you've no need to fear it 'cause no one will hear it
Sad songs and waltzes aren't selling this year
I'll tell all about how you cheated 
I'd like for the whole world to hear 
I'd like to get even with you, 'cos you're leaving 
But sad songs and waltzes aren't selling this year
It's a good thing that I'm not a star
You don't know how lucky you aaaaaaaaaaaaaaaa-re
Though my record may say it, no one will play it
Sad songs and waltzes aren't selling this year.
","['A', 'E', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'E', 'A', 'A', 'E', 'A', 'D', 'A', 'D', 'A', 'D', 'A', 'E', 'A', 'E', 'A', 'B', 'E', 'E7', 'A', 'D', 'A', 'E', 'A']"
5,Having A Blast,Green Day,https://tabs.ultimate-guitar.com/tab/green-day/having-a-blast-chords-1095148,"I'm taking all you down with me
Explosives duct taped to my spine
Nothings gonna change my mind
I won't listen to anyone's last words
There's nothing left for you to say
Soon you'll be dead anyway
No one here is getting out alive
This time I've really lost my mind and I don't care
So close your eyes
And kiss yourself goodbye
And think about the times you spent and what they've meant
To me it's nothing...
To me it's nothing...
To me it's nothing...
To me it's nothing...
I'm losing all my happiness
The happiness you pinned on me
Loneliness still comforts me
My anger dwells inside of me
I'm taking it all out on you
And all the shit you put me through
No one here is getting out alive
This time I've really lost my mind and I don't care
So close your eyes
And kiss yourself goodbye
And think about the times you spent and what they've meant
To me it's nothing...
To me it's nothing...
To me it's nothing...
To me it's nothing...
Do you ever think back to another time?
Does it bring you so down that you thought you lost your mind?
Do you ever want to lead a long trail of destruction
and mow down any bullshit that confronts you?
Do you ever build up all the small things in your head?
To make one problem that adds up to nothing
To me it's nothing...
To me it's nothing...
To me it's nothing...
","['A5', 'F#5', 'G5', 'E5', 'A5', 'F#5', 'G5', 'E5', 'D5', 'A5', 'B5', 'G5', 'D5', 'A5', 'B5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'F#5', 'G5', 'E5', 'A5', 'F#5', 'G5', 'E5', 'D5', 'A5', 'B5', 'G5', 'D5', 'A5', 'B5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'F#5', 'B5', 'E5', 'A5', 'F#5', 'D5', 'A5', 'E5', 'F#5', 'D5', 'A5', 'F#5', 'G5', 'A5', 'G5', 'A5', 'F#5', 'D5', 'A5', 'F#5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5', 'A5', 'G5']"
6,High And Dry (ver 3),Radiohead,https://tabs.ultimate-guitar.com/tab/radiohead/high-and-dry-chords-773758,"Two jumps in a week I bet you think thats pretty clever don't you boy?
Flying on your motorcycle, watching the ground beneath you drop.
You'd kill yourself for recognition, kill yourself to never ever stop
You broke another mirror, you're turning into something you are not
  Don't leave me high 
  Don't leave me dry
  Don't leave me high
  Don't leave me dry
Drying up in conversation, you will be the one who cannot talk
All your insides fall to pieces, you just sit there wishing you could still make love
They're the ones who'll hate you when you think you've got the world all sussed out
They're the ones who'll spit at you you will be the one screaming out
  Don't leave me high 
  Don't leave me dry
  Don't leave me high
  Don't leave me dry
Oh, it's the best thing that you've ever had
The best thing that you've ever, ever had
It's the best thing that you've ever had
The best thing you've had has gone away
  Don't leave me high 
  Don't leave me dry
  Don't leave me high
  Don't leave me dry
","['F#7', 'A', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'F#7', 'A', 'E', 'Esus4', 'E', 'F#7', 'A', 'E']"
7,Push (ver 5),Matchbox Twenty,https://tabs.ultimate-guitar.com/tab/matchbox-twenty/push-chords-1243408,"She said I don't know if I've ever been good enough, I'm a little bit rusty
And I think my head is caving in
And I don't know if I've ever been really loved, by a hand that's touched me
And I feel like something's gonna give, and I'm a little bit angry
Oh well, this ain't over, no not here
Not while I still need you around, you don't owe me,
We might change, yeah,  we just might feel good
I wanna push you around, well I will, well I will
I wanna push you down, well I will, well I will
I wanna take you for granted,      I wanna take you for granted
Yeah well I will,         I will
She said ""I don't know why you ever would lie to me, like I'm a little untrusting
When I think that the truth is gonna hurt ya
And I don't know why you couldn't just stay with me, you couldn't stand to be near me
When my face don't seem to want to shine, cause it's a little bit dirty""
Well, don't just stand there, and say nice things to me
I've been cheated, I've been wronged and you, you don't owe me,
yeah well I can't change, I won't do anything at all
I wanna push you around, well I will, well I will
I wanna push you down, well I will, well I will
I wanna take you for granted,      I wanna take you for granted, yeah well I will
Oh but don't bowl me over, just wait a minute
Well I kinda-fell-apart, things get so crazy, crazy
Don't rush this baby    Don't rush this baby, baby...
I wanna push you around, well I will, well I will
I wanna push you down, well I will, well I will
I wanna take you for granted,      I wanna take you for granted
Yeah I will, I will,           
","['C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'G', 'F', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F', 'G', 'F', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'Am', 'F', 'Dm', 'Am', 'G', 'Am', 'F', 'Dm', 'F', 'G', 'G', 'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'F', 'C', 'G/B', 'Am', 'F']"
8,Lake Of Fire,Nirvana,https://tabs.ultimate-guitar.com/tab/nirvana/lake-of-fire-chords-607639,"Where do bad folks go when they die
They don't go to heaven where the angels fly
Go to a lake of fire and fry
see them again 'till the Fourth of July
I knew a lady who came from Duluth
Bitten by a dog with a rabid tooth
She went to her grave just a little too soon
Flew and lay down on the yellow moon
Where do bad folks go when they die
They don't go to heaven where the angels fly
Go to a lake of fire and fry
see them again 'till the Fourth of July
People cry and people moan
Look for a dry place to call their home
Try to find some place to rest their bones
While the angels and the devils try to make 'em their own
Where do bad folks go when they die
They don't go to heaven where the angels fly
Go to a lake of fire and fry
see them again 'till the Fourth of July
","['G5', 'F5', 'Bb5', 'G5', 'C5', 'Bb5', 'G5', 'F5', 'Bb5', 'C5', 'F5', 'G5', 'Dm', 'Bb', 'Dm', 'A', 'Dm', 'Bb', 'C', 'Dm', 'G5', 'F5', 'Bb5', 'G5', 'C5', 'Bb5', 'G5', 'F5', 'Bb5', 'C5', 'F5', 'G5', 'Dm', 'Bb', 'Dm', 'A', 'Dm', 'Bb', 'C', 'Dm', 'G5', 'F5', 'Bb5', 'G5', 'C5', 'Bb5', 'G5', 'F5', 'Bb5', 'C5', 'F5', 'G5']"
9,In The Garage,Weezer,https://tabs.ultimate-guitar.com/tab/weezer/in-the-garage-chords-1160829,"  I've got the Dungeon Master's Guide.
  I've got a 12-sided die.
   I've got Kitty Pryde
And Nightcrawler too
Waiting there for me.
  I've got posters on the wall,
  My favorite rock group, KISS
I've got Ace Frehley
I've got Peter Criss
Waiting there for me
Yes I do, I do
In the garage, I feel safe.
No one cares
In the garage where I belong.
No one hears me sing this song.
In the garage
  I've got an electric guitar.
  I play my stupid songs.
  I write these stupid words
And I love every one
Waiting there for me.
Yes I do, I do.
In the garage, I feel safe.
No one cares about my  ways
In the garage where I belong.
No one hears me sing this song.
In the garage
In the garage. Neaarrah!
In the garage, I feel safe.
No one cares about my  ways
In the garage where I belong.
No one hears me sing this song.
In the garage, I feel safe.
No one cares about my  ways
In the garage where I belong.
No one hears me
No one hears me
No one hears me
No one hears me
No one hears me sing this song.
","['C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'G', 'C', 'G', 'C', 'G', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'G', 'C', 'G', 'C', 'G', 'D', 'Em', 'D', 'Em', 'G', 'D', 'Am', 'Em', 'G', 'D', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'A', 'A', 'G', 'C', 'D', 'Em', 'C', 'D', 'Em', 'C', 'D', 'G', 'C', 'G', 'C', 'G', 'D', 'Em', 'D', 'Em', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'A', 'A', 'G', 'A', 'A', 'G', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'G', 'D', 'Am', 'Em', 'G', 'D', 'C', 'G/B', 'G/A', 'G', 'G', 'D', 'Am', 'Em', 'G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'G', 'D', 'C', 'G/B', 'G/A', 'G']"
