,name,author,link,lyrics,chords
0,Misty (ver 3),Ella Fitzgerald,https://tabs.ultimate-guitar.com/tab/ella-fitzgerald/misty-chords-2935499,"Look at me, I'm as helpless as a kitten up a tree;
And I feel like I'm clingin' to a cloud
I can't understand
I get misty, just holding your hand
Walk my way
And a thousand violins begin to play
Or it might be the sound of your hello
That music I hear
I get misty, the moment you're near
Can't you see that you're leading me on?
And it's just what I want you to do
Don't you notice how hopelessly I'm lost
That's why I'm following you
On                 my own
Would I wander through this wonderland alone
Never knowing my right foot from my left
My hat from my glove
I'm too misty, and too much in love
And too much
In love
","['Bbmaj9', 'Fm9', 'Bb13b9', 'Ebmaj7', 'Ebm9', 'Ab13', 'Bbmaj7', 'Gm7', 'Cm7', 'F13', 'Bbmaj7', 'Cm7', 'C#m7', 'F#13', 'B/D#', 'Bmaj7', 'F#m9', 'B13', 'Emaj7', 'Em9', 'A13', 'B', 'G#m7', 'C#m7', 'F#9', 'B6', 'D', 'C(b5)', 'Bmaj9', 'F#m7', 'F#m(maj7)', 'F#m7', 'B7', 'Emaj7', 'F#m7/E', 'Emaj7', 'C#m11', 'Fm11', 'Bb13', 'Fm11', 'Bb13', 'C#13', 'C#13', 'F#13', 'Bm6', 'D9', 'C#m11', 'F#7', 'Bmaj7', 'F#m7', 'B13', 'Emaj7', 'Em9', 'A13', 'B', 'G#m7', 'C#m7', 'F#9', 'D#m7b5', 'G#7b5', 'C#m9', 'Cmaj13', 'B', 'Bmaj13']"
1,Fly Me To The Moon,Tony Bennett,https://tabs.ultimate-guitar.com/tab/tony-bennett/fly-me-to-the-moon-chords-2772538,"Poets often use many words           to say a simple thing
It takes thought and time and rhyme     to make a poem sing
With music and words I've been playing
For you I have written a song
To be sure that you'll know what I'm saying
I'll translate as I go along
Fly me to the moon, and let me play among the stars
Let me see what spring is like on Jupiter and Mars
In other words,    hold my hand.
In other words,    baby kiss me.
Fill my heart with song, and let me sing forever more
You're all that I long for, all I worship and do adore.
In other words,     please be true!
In other words,    I love you!
","['Ebmaj7', 'Fm7', 'Ebmaj7/G', 'Gm7/Bb', 'Ebmaj7', 'Fm7', 'Ebmaj7/G', 'Gm7/Bb', 'Fm7', 'C7', 'Fm7', 'C7', 'Fm7', 'Bb7', 'Ebmaj7', 'Eb7', 'Abmaj7', 'Adim', 'Ebmaj7', 'Eb7', 'Abmaj7', 'Adim', 'Dmin', 'Fm7', 'Bb7', 'Gm', 'Ebmaj7', 'Eb7', 'Fm7', 'Fm7', 'Dmin7', 'G7', 'Cm7', 'Fm7', 'Bb7', 'Ebmaj7', 'Eb7', 'Abmaj7', 'Dm7b5', 'G7', 'Cm7', 'C7', 'Fm7', 'Bb7', 'Ebmaj7', 'Ab7', 'Gm7', 'C7', 'Fm7', 'Bb7', 'Ebmaj7', 'Dm7b5', 'G7', 'Cm7', 'Fm7', 'Bb7', 'Ebmaj7', 'Eb7', 'Abmaj7', 'Fm7', 'G7', 'Cm7', 'C7', 'Fm7', 'Bb7', 'Gm', 'C7', 'Fm7', 'Bb7', 'Ebmaj7']"
2,The Sweetheart Tree,Henry Mancini,https://tabs.ultimate-guitar.com/tab/henry-mancini/the-sweetheart-tree-chords-3046675,"They say there's a tree in the forest,
A tree that will give you a sign;
Come along with me to the Sweetheart Tree,
Come and carve your name next to mine.
They say if you kiss the right sweetheart,
The one you've been waiting for,
Big blossoms of white will burst into sight
And your love will be true evermore.
They say if you kiss the right sweetheart,
The one you've been waiting for,
Big blossoms of white will burst into sight
And your love will be true evermore.
","['G7', 'C', 'Em', 'Dm7', 'G', 'C', 'Am7', 'Dm7', 'G', 'Fdim', 'Am', 'Em', 'F', 'C', 'C/B', 'Am', 'D7', 'Dm7/G', 'G7', 'G9', 'C', 'Em', 'F', 'Dm7/G', 'G7', 'C', 'C7', 'F', 'Cdim', 'C', 'Gm7', 'C7', 'F', 'Cdim', 'C', 'Dm7', 'G7', 'C', 'G9', 'C', 'Em', 'F', 'Dm7/G', 'G7', 'C', 'C7', 'F', 'Cdim', 'C', 'Gm7', 'C7', 'F', 'Cdim', 'C', 'Dm7', 'G7', 'C']"
3,The Girl From Ipanema (ver 2),Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/the-girl-from-ipanema-chords-3544412,"Tall and tanned and young and lovely
The girl from Ipanema goes walking
And when she passes, each one she passes goes
Ahhh!
When she walks, she's like a samba
That swings so cool and sways so gentle
That when she passes, each one she passes goes
Oohh!
Oh, but I watch her so sadly
How can I tell her I love her?
Yes, I would give my heart gladly
But each day, when she walks to the sea
She looks straight ahead, not at me
Tall and tanned and young and lovely
The girl from Ipanema goes walking
And when she passes, I smile, but she doesnt see
   She doesn't see...
Olha que coisa mais linda mais cheia de
Graca E ela menina que vem e que
Passa nun doce balanco, caminho
Do mar
Moca do corpo dourado, do sol
De Ipanema o seu balancado e mais que
Un poema e a coisa mais linda que eu ja vi passar
Oh, but I watch her so sadly
Ah! Porque tudo e tao triste?
Yes, I would give my heart gladly
But each day, when she walks to the sea
She looks straight ahead, not at me
Tall, tanned, young, lovely
The girl from Ipanema goes walking
And when she passes, I smile, but she doesn't see
   Por causa do amor
   She just doesn't see
   Nem olha para mim
   She never sees me
   Por causa do amor
","['C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'A#6/9', 'C#6/9', 'D#6/9', 'C#6/9', 'C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'C6/9', 'F#maj7', 'B9', 'Amaj7', 'D9', 'A#maj7', 'D#9', 'Am', 'Am7', 'D7b5b9', 'D7b9', 'Gm', 'Gm7', 'C7b5b9', 'C7b9', 'C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'C6/9', 'G#9', 'C6/9', 'C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'A#6/9', 'C#6/9', 'D#6/9', 'C#6/9', 'C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'C6/9', 'F#maj7', 'B9', 'Amaj7', 'D9', 'A#maj7', 'D#9', 'Am', 'Am7', 'D7b5b9', 'D7b9', 'Gm', 'Gm7', 'C7b5b9', 'C7b9', 'C6/9', 'Cadd9', 'C6/9', 'Cadd9', 'D9/A', 'D13', 'D9/A', 'D13', 'Dm9', 'Dm13', 'Dm6/9', 'Emb9', 'C6/9', 'G#9', 'C6/9', 'G#9', 'C6/9', 'G#9', 'C6/9', 'G#9', 'C6/9', 'G#9', 'C6/9', 'G#9', 'C6/9', 'C#6/9', 'C6/9']"
4,Moonlight Serenade,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/moonlight-serenade-chords-3254741,"I     stand at your gate and the
song that I sing is of moonlight
I     stand     and I wait      for the
touch of your hand in the June night
The  ros es are sighing a   Moonlight Ser  enade
The stars are aglow and
tonight how their light sets me dreaming
My   love,    do you know      that
your eyes are like stars brightly beaming?
I    bring you and I sing you a   moonlight ser  enade
Let us stray till break of day
in love's valley of dreams
Just you and I, a summer sky,
a heavenly breeze kissin' the trees
So, don't let me wait, come to me
tenderly in the June night
I     stand    at your  gate and I
sing you a song in the moon  light
A    love song, my    darling,
a   moonlight sere  nade
","['Abdim', 'Cm7', 'Adim', 'Ab6', 'Fm7', 'Bb7', 'Bb9', 'Bb7#5', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb7', 'Bbdim', 'Abm6', 'Gm7', 'C9', 'Cm7', 'Fm7b5', 'Fm7', 'Bb13', 'Bm6', 'Ebmaj7', 'Ab6', 'Abdim', 'Bdim', 'Cm7', 'Adim', 'Ab6', 'Fm7', 'Bb7', 'Bb9', 'Bb7#5', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb7', 'Bbdim', 'Abm6', 'Gm7', 'C9', 'Cm7', 'Fm7b5', 'Fm7', 'Bb13', 'Bm6', 'Ebmaj7', 'Eb7', 'Abmaj7', 'Db13', 'Db9', 'G7#5', 'Abdim', 'Gdim', 'C9', 'C7', 'Am7b5', 'Adim', 'Gm7b5', 'Gdim', 'Ab6', 'Abdim', 'Eb6', 'Adim', 'Ab6', 'Fm7', 'Bb7', 'Bb7#5', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb6', 'Ebmaj7', 'Eb7', 'Gdim', 'Bbdim', 'Abm6', 'Gm7', 'C9', 'Cm7', 'Fm7b5', 'Fm7', 'Bb13', 'Bdim', 'Eb6']"
5,Aint She Sweet,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/aint-she-sweet-chords-1830083,"There she is! There she is! There's what keeps me up at night.
Oh, gee whiz! Oh gee whiz! There's why I can't eat a bite.
   Those flaming eyes!      That flaming youth!
   Oh, mister oh, sister tell me the truth
Ain't she sweet?, See her coming down the street!
   I ask you confidentially, ain't she sweet?
Ain't she nice?, Look her over once or twice
   I ask you confidentially ain't she nice?   Just cast an 
eye in her direction      Oh, me! Oh,  
my! Ain't that perfection?
I  repeat, don't you think that's kind of neat?
   I ask you confidentially ain't she sweet?
Tell me where, tell me where, have you seen one just like that?
I declare, I declare, that she is worth looking at.
Oh, boy, how sweet!  Those lips must be!
Gaze on it! Doggonit, now answer me!
","['A', 'F#m', 'E', 'A', 'B7', 'Bm7', 'E', 'A6', 'F', 'E', 'A6', 'F', 'E', 'A', 'C#7', 'F#', 'B7', 'E', 'A', 'A6', 'F', 'E', 'A6', 'F', 'E', 'A', 'C#7', 'F#', 'B7', 'E', 'A', 'A7', 'D7', 'A', 'A7', 'D7', 'A', 'F', 'E', 'A6', 'F', 'E', 'A6', 'F', 'E', 'A', 'C#7', 'F#', 'B7', 'E', 'A', 'A', 'F#m', 'E', 'A', 'B7', 'Bm7', 'E']"
6,I Wish You Love,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/i-wish-you-love-chords-1199933,"I        wish you b     luebirds           in the sp    ring     
To give your    heart       a song to s ing,             
And then a k    iss,         but more than t    his,         I wish you l       ove.     
        And in Ju       ly           a lemo     nade     
To cool you     in         some leafy gl        ade;             
I wish you he   alth,        and more than w    ealth     I wish you    love.    
My breaking     heart and I a   gree     
That you and     I            could never       be,
So with my best — my very best — I set you free.
        I wish you s    helter      from the s  torm,    
A cozy f        ire          to keep you w      arm,             
But most of a   ll, when snowflakes     fall,     I wish you l  ove.                     
","['Gdim', 'Dm', 'DM', 'Dm7', 'G7', 'CM7', 'Am7', 'CM7', 'Am7', 'Dm7', 'Dm7/G', 'Dm6', 'Fdim', 'C', 'Em7', 'Gdim', 'Dm', 'Dm', 'Dm7', 'G7', 'CM7', 'Am7', 'CM7', 'Am7', 'Dm7', 'G', 'Dm6', 'G7', 'Gm7', 'Gdim', 'FM7', 'Fm7', 'Bb9', 'Em7', 'G/B', 'Gdim', 'Dm7', 'D9', 'G7', 'Gdim', 'Dm', 'Dm', 'Dm7', 'G7', 'CM7', 'Am7', 'CM7', 'Am7', 'Dm7', 'Dm7/G', 'G7', 'C', 'Fm7', 'Bb9', 'CM7']"
7,I Wish You Love (ver 2),Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/i-wish-you-love-chords-3467084,"Goodbye, no use leading with our chins,
this is where our story ends,
Never lovers ever friends.
Goodbye, let our hearts call it a day,
but before you walk away,
I sincerely want to say.
I wish you bluebirds in the spring
To give your heart a song to sing
And then a kiss, but more than this
I wish you love
And in july a lemonade
To cool you in some leafy glade
I wish you health
But more than wealth
I wish you love
My breaking heart and I agree
That you and I could never be
So with my best
My very best
I set you free
I wish you shelter from the storm
A cozy fire to keep you warm
But most of all when snowflakes fall
I wish you love.
I wish you shelter from the storm
A cozy fire to keep you warm
But most of all when snowflakes fall
                           Ah, damned!
I wish you love
All kinds of love
A whole gang of love.
","['Ebm', 'Ebm7', 'Bmaj7', 'Emaj7', 'Bb7', 'Ebm7', 'Cm7b5', 'B7', 'Bb7', 'Ebm', 'Ebm7', 'Cm7b5', 'Dbmaj7', 'Abm7', 'Cm7b5', 'B7', 'Bb7', 'C7b9', 'Fm7', 'Bb7', 'Ebmaj7', 'Gm7', 'Gbdim', 'Fm7', 'Bb7', 'Eb6', 'C7b9', 'Fm7', 'Bb7', 'Ebmaj7', 'Gm7', 'Gbdim', 'Fm7', 'Bb7', 'Bbm7', 'Eb7', 'Abmaj7', 'Abm7', 'Ebmaj7', 'C7', 'Fm7', 'F9', 'Bb7', 'C7b9', 'Fm7', 'Bb7', 'Ebmaj7', 'Gm7', 'Gbdim', 'Fm7', 'Bb7', 'Ebmaj7', 'Bb7b9', 'Ebm7', 'Ab7', 'Dbmaj7', 'Fm7', 'Edim', 'Ebm7', 'Eb9', 'D9', 'Db9', 'C9', 'B9', 'Bb9', 'G13', 'Ab13', 'Db6', 'Ab13', 'Db6', 'Ab13', 'Db6', 'Ab13', 'Db6']"
8,The World We Knew Over And Over,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/the-world-we-knew-over-and-over-chords-3114464,"Over and over I keep going over the world we knew
Once when you walked beside me
That inconceivable, that unbelievable world we knew
When we two were in love
And every bright neon sign turned into stars
And the sun and the moon seemed to be ours
Each road that we took turned into gold
But the dream was too much for you to hold
Now over and over I keep going over the world we knew
Days when you used to love me
And every bright neon sign turned into stars
And the sun and the moon seemed to be ours
Each road that we took, it turned into gold
But the dream was too much for you to hold
Now over and over I keep going over the world we knew
Days when you used to love me
Over and over I keep going over the world we knew
","['Bbm', 'Ebm', 'Bbm', 'Bb7', 'Ebm', 'F7', 'Bbm', 'Bbm7/Ab', 'Gm7b5', 'C7', 'F', 'F7', 'BbM7', 'Eb7', 'BbM7', 'Eb7', 'Dm', 'A7', 'Dm', 'Gm7', 'Ebm', 'F7', 'Bbm', 'Ebm', 'Bbm', 'Gm7b5', 'F', 'Bbm', 'BbM7', 'Eb7', 'BbM7', 'Eb7', 'Dm', 'A7', 'Dm', 'Dm', 'Gm7', 'Ebm', 'F7', 'Bbm', 'Ebm', 'Bbm', 'Gm7b5', 'C', 'F', 'Bbm', 'Bbm', 'C7', 'F7', 'Bbm', 'Bb']"
9,The Train,Frank Sinatra,https://tabs.ultimate-guitar.com/tab/frank-sinatra/the-train-chords-1793071,"And now the sun has broken through, it looks like it will stay
Just can't have you comin' home on such a rainy day
The train is leaving Elensville, unless my watch is fast
The kids are coming home from school, must be quarter past
So many changes since you've been away
     And there's so many things to say
 This time around you'll want to stay
'Cause I've had so many nights to find the way
Even bought that summer cottage yesterday
Pretty soon I'll be close to you, and it will be so good
We'll talk about the part of you I never understood
And I will take good care of you and never let you cry
We will look so much in love to people passing by
So many changes since you've been away
     And there's so many things to say
I wrote so many times and more
But the letters still are lying in my drawer
'Cause the morning mail had left some time before
All the passengers for Allentown wait closer to the track
It's hard for me to realize you're really coming back
The crossing gate is coming down, I think I see the train
The sun has gone and now my face is wet with heavy rain
The passengers for Allentown are gone, 
   The train is slowly moving on
   But I can't see you anyplace 
and I know for sure I'd recognize your face
And I know for sure I'd recognize 
your face
","['C/G', 'Em/B', 'F/C', 'Dm', 'G', 'C', 'Em', 'F', 'Dm', 'G', 'Ebmaj7', 'Db', 'Ebmaj7', 'Db', 'Cm', 'Cm/Bb', 'F7/A', 'Fm7', 'Bb7/Ab', 'Ebmaj7', 'Dbmaj7', 'Bb7', 'C/G', 'Em/B', 'F/C', 'Dm', 'G', 'C', 'Em', 'F', 'Dm', 'G', 'Ebmaj7', 'Db', 'Ebmaj7', 'Db', 'Cm', 'Cm/Bb', 'F7/A', 'Fm7', 'Bb7/Ab', 'Ebmaj7', 'Dbmaj7', 'Bb7', 'C/G', 'Em/B', 'F/C', 'Dm', 'G', 'C', 'Em', 'F', 'Dm', 'G', 'Ebmaj7', 'Db', 'Ebmaj7', 'Db', 'Cm', 'Cm/Bb', 'F7/A', 'Fm7', 'Bb7/Ab', 'Ebmaj7', 'Dbmaj7', 'C', 'Em', 'F', 'Dm', 'G']"
