,name,author,link,lyrics,chords
0,Joy,Blackstreet,https://tabs.ultimate-guitar.com/tab/blackstreet/joy-chords-1230817,"Can't      forget        the day
 That you walked into my    life
 It was just the kind of thing
 That was so right  on       time
 After all the love  changes
 My heart had locked the door
 Then that girl released her magic
 And made me love once more, ooh
Like the warm rays of the sun
 Her sweet love came shining down on me, oh
 All at once turned my life around
And with one kiss, she set me free
[1] She's given me joy,   joy,     joy
 That girl, she brings me joy
 She's given me joy,   joy,    joy
 That girl, she brings me joy
","['G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#Maj7/F', 'F#Maj7/D#', 'G#Maj7/F', 'G#Maj7/B', 'G#m', 'C#', 'D#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#', 'G#m/E', 'F#/D#', 'G#']"
1,Remember The Time,Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/remember-the-time-chords-258810,"Do you re-member, when we fell in love?
We were, young and innocent then.
Do you re-member, how it all began?
It just seemed like Heaven, so why did it end?
Do you re-member, back in the fall?
We'd be to-gether all day long.
Do you re-member, us holding hands?
In each other's eyes we'd stare. (Tell me);
Do you re-member the time, when we fell in love?
Do you re-member the time, when we first met?
Do you re-member the time, when we fell in love?
Do you re-member the time?
Do you re-member, how we used to talk? (ya know);
 We'd stay on the phone at night, 'till dawn.
Do you re-member, all the things we said?
Like, I love you so; I'll never let you go.
Do you re-member, back in the spring?
Every morning, birds would sing.
Do you re-member, those special times?
They'll just go on and on, in the back of my mind.
Do you re-member the time, when we fell in love?
Do you re-member the time, when we first met?
Do you re-member the time, when we fell in love?
Do you re-member the time?
Those sweet memo-ries, will always be dear to me.
And girl, no matter what was said;
I will never forget what we had, now, baby.
Do you re-member the time, when we fell in love?
Do you re-member the time, when we first met?
Do you re-member the time, when we fell in love?
Do you re-member the time?
Do you re-member the time, when we fell in love?
Do you re-member the time, when we first met?
Do you re-member the time, when we fell in love?
Do you re-member the time?
Re-member the time, re-member the time.
Re-member the time, re-member the time.
Re-member the time, re-member the time.
Re-member the time, re-member the time.
Re-member the time, re-member the time.
Re-member the time, re-member the time.
EADGBE  EADGBE  EADGBE  EADGBE
","['C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'Dbmaj7', 'Fm9', 'Dbmaj7', 'Fm9', 'Dbmaj7', 'Fm9', 'Bbm7', 'C7#9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'C7#9', 'Fm9', 'Dbmaj7', 'Bbm7']"
2,Remember The Time (ver 2),Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/remember-the-time-chords-842572,"Do you remember when we fell in love
We were young and innocent then
Do you remember how it all began
It just seemed like heaven so why did it end
Do you remember back in the fall
We'd be together all day long
Do you remember us holding hands
In each other's eyes we'd stare, tell me
Do you remember the time when we fell in love
Do you remember the time when we first met girl
Do you remember the time when we fell in love
Do you remember the time
Do you remember how we used to talk
You know we'd stay on the phone at night till dawn
Do you remember all the things we said
Like I, I love you so I'll never let you go
Do you remember back in the spring
Every morning bird would sing
Do you remember those special times
That just go on and on in the back of my mind
Do you remember the time when we fell in love
Do you remember the time when we first met girl
Do you remember the time when we fell in love
Do you remember the time
Those sweet memories 
will always be dear to me
And girl no matter what we said
I will never forget what we did now baby
Do you remember the time when we fell in love
Do you remember the time when we first met girl
Do you remember the time when we fell in love
Do you remember the time
Do you remember the time when we fell in love
Do you remember the time when we first met girl
Do you remember the time when we fell in love
Do you remember the time
Remember the times
Remember the times (do you remember the girl)
Remember the times (on the phone, you and me)
Remember the times (till dawn, till three, what about us girl)
Remember the times (do you, do you, do you)
Remember the times (do you, do you, in the park, on the beach)
Remember the times (you and me, it's clear, what about, what about)
Remember the times
Remember the times (whoo, in the park, at the dock)
Remember the times (do you, do you, do you)
Remember the times
Remember the times
","['B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'Cmaj7', 'Em', 'Cmaj7', 'Em', 'Cmaj7', 'Em', 'Am', 'B7', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em', 'B7', 'Em']"
3,Gone Too Soon,Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/gone-too-soon-chords-846918,"Like a comet
Blazing 'cross the evening sky
Gone too soon
Like a rainbow
Fading in the twinkling of an eye
Gone too soon
 Shiny and sparkly
And splendidly bright
 Here one day
Gone one night
Like the loss of sunlight
On a cloudy afternoon
Gone too soon
Like a castle
Built upon a sandy beach
Gone too soon
Like a perfect flower
That is just beyond your reach
Gone too soon 
Born to amuse
To inspire to delight
 Here one day
Gone one night 
Like a sunset
Dying with the rising of the moon
Gone too soon
Gone too soon
Like a comet
Blazing 'cross the evening sky
Gone too soon
Like a rainbow
Fading in the twinkling of an eye
Gone too soon
 Shiny and sparkly
And splendidly bright
 Here one day
Gone one night
Like the loss of sunlight
On a cloudy afternoon
Gone too soon
Like a castle
Built upon a sandy beach
Gone too soon
Like a perfect flower
That is just beyond your reach
Gone too soon 
Born to amuse
To inspire to delight
 Here one day
Gone one night 
Like a sunset
Dying with the rising of the moon
Gone too soon
Gone too soon
","['E', 'Emaj7', 'Amaj7', 'A', 'E', 'A', 'E', 'Emaj7', 'E7', 'Amaj7', 'A', 'E', 'E7', 'Amaj7', 'D#m7', 'G#m', 'E', 'F#sus4', 'E', 'F#sus4', 'E', 'Emaj7', 'E7', 'Amaj7', 'A', 'E', 'C', 'D', 'G', 'Gmaj7', 'G7', 'Cmaj7', 'C', 'G', 'C', 'G', 'Gmaj7', 'G7', 'Cmaj7', 'C', 'G', 'G7', 'Cmaj7', 'F#m7', 'Bm', 'G', 'Asus4', 'G', 'Asus4', 'G', 'Gmaj7', 'G7', 'Cmaj7', 'C', 'G', 'C', 'G', 'C', 'Gmaj7', 'G', 'Gmaj7', 'Cmaj7', 'C', 'G', 'C', 'G', 'Gmaj7', 'G7', 'Cmaj7', 'C', 'G', 'G7', 'Cmaj7', 'Fm7', 'Bm', 'G', 'Asus4', 'G', 'Asus4', 'G', 'Gmaj7', 'G7', 'Cmaj7', 'C', 'G', 'D#', 'F', 'Bb', 'Bbmaj7', 'Bb7', 'D#maj7', 'D#', 'Bb', 'D#', 'Bb', 'Bbmaj7', 'Bb7', 'D#maj7', 'D#', 'Bb', 'Bb7', 'D#maj7', 'G#m7', 'Dm', 'Bb', 'Csus4', 'Bb', 'Csus4', 'Bb', 'Bb7', 'D#maj7', 'D#', 'Bb', 'D#', 'Bb', 'D#', 'Bbmaj7']"
4,Best Of Joy (ver 2),Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/best-of-joy-chords-1019988," I am your joy, your best of joy.
 I am the moonlight, you are the spring.
 Our life's a sacred thing.
 You know I always will love you.
 I am forever, I am the one who came when you felt down
 I was the only one around, when things were hurting you.
 I am forever, wasnt it I who said that you are free.
 Wonder if it seems so hard to be and things would hurt you.
 I am forever, I am forever 
 We are forever, we are forever
 I am your friend, through thick and thin.
 We need each other, we'll never part,
 our love is from the heart.
 We never say I dont need you.
 We are forever, was the one who said that you are free.
 Wonder if it seems so hard to be and things would hurt you.
 I am forever, wasn't it I who carried you around?
 When all the walls came tumbling down and things would hurt you.
 I am forever, I am forever 
 We are forever, we are forever
 You are the sun that lights up the sky,
 when things are shaded, let go and then we do get by.
 I was the only one around when things would hurt you.
","['D', 'G', 'Bm', 'A', 'G', 'G', 'Bm', 'A', 'D', 'F#m', 'Bm', 'A', 'G', 'A', 'D', 'F#m', 'Bm', 'A', 'G', 'A', 'D', 'A', 'F#m', 'G', 'D', 'G', 'Bm', 'A', 'G', 'G', 'Bm', 'A', 'D', 'F#m', 'Bm', 'A', 'G', 'A', 'D', 'F#m', 'Bm', 'A', 'G', 'A', 'D', 'A', 'F#m', 'A', 'A', 'D', 'A', 'D', 'F#m', 'Bm', 'A']"
5,History,Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/history-chords-3259631,"He got kicked in the back
He say that he needed that
He hot willed in the face
Keep daring to motivate
He say one day you will see
His place in world history
He dares to be recognized
The fires deep in his eyes
How many victims must there be
Slaughtered in vain across the land
And how many struggles must there be
Before we choose to live the prophet's plan
Everybody sing
Every day create your history
Every path you take you're leaving your legacy
Every soldier dies in his glory
Every legend tells of conquest and liberty
Don't let no one get you down
Keep moving on higher ground
Keep flying until
You are the king of the hill
No force of nature can break
Your will to self-motivate
She say this face that you see
Is destined for history
How many people have to cry
The song of pain and grief across the land
And how many children have to die
Before we stand to lend a healing hand
Everybody sing
Every day create your history
Every path you take you're leaving your legacy
Every soldier dies in his glory
Every legend tells of conquest and liberty
Every day create your history
Every page you turn you're writing your legacy
Every hero dreams of chivalry
Every child should sing together in harmony
All nations sing
Let's harmonize all around the world
How many victims must there be
Slaughtered in vain across the land
And how many children must we see
Before we learn to live as brothers
And leave one family oh
Every day create your history
Every path you take you're leaving your legacy
Every soldier dies in his glory
Every legend tells of conquest and liberty
Every day create your history
Every page you turn you're writing your legacy
Every hero dreams of chivalry
Every child should sing together in harmony
A soldier dies
A mother cries
The promised child shines in a baby's eyes
All nations sing
Let's harmonize all around the world
","['D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'C#', 'F#', 'F#7', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'G#', 'C#', 'C#', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'C#', 'F#', 'F#7', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'G#', 'C#', 'C#', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'F#', 'F#7', 'B', 'Bm', 'C#', 'C#sus4', 'C#', 'F#', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'C#', 'F#', 'F#7', 'B', 'C#', 'D#m', 'C#', 'B', 'G#m', 'C#', 'D7', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'G', 'G7', 'Em', 'Cm', 'D', 'D7', 'D6', 'D7', 'D', 'D7', 'D', 'G']"
6,Smile (ver 3),Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/smile-chords-1997009,"Smile though your heart is aching 
Smile even though it's breaking 
When there are clouds in the sky 
You'll get by
If you smile through your pain and sorrow 
Smile and may-be tomorrow 
You'll see the sun come shining through for you
Light up your face with gladness
Hide every trace of sadness
Although a tear may be ever so near 
That's the time you must keep on trying 
Smile, what's the use of crying
You'll find that life is still worthwhile 
If you just (smile)
----------
That's the time you must keep on trying 
Smile, what's the use of crying
You'll find that life is still worthwhile 
If y--o--ou ju--u--st (smile)
Smile though your heart is aching 
Smile even though it's breaking 
When there are clouds in the sky 
You'll get by
That's the time you must keep on trying 
Smile, what's the use of crying
You'll find that life is still worthwhile 
If y---ou ju----st (smile)
You'll find that life is still worthwhile 
If y----ou j--ust smi----le
","['C', 'Em', 'Am', 'D7', 'Dm7', 'A7', 'Dm', 'Fm', 'Bb7', 'C', 'Am', 'Dm7', 'G7', 'C', 'Em', 'Am', 'D7', 'Dm7', 'A7', 'Dm', 'Fm', 'Bb7', 'C', 'Am', 'Dm7', 'G7', 'C', 'Em', 'Am', 'D7', 'Dm7', 'A7', 'Dm', 'Fm', 'Bb7', 'C', 'Am', 'Dm7', 'G7', 'D', 'F#m', 'Bm', 'G#dim', 'Em7', 'B7', 'Em', 'Gm', 'C7', 'D', 'Bm', 'Em7', 'A7', 'D', 'Bm', 'Em7', 'A', 'D', 'C', 'D']"
7,Ghosts (ver 2),Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/ghosts-chords-3422399,"There's a ghost down in the hall
There's a ghoul upon the bed
There's something in the walls
There's blood up on the stairs
And it's floating through the room
And there's nothing I can see
I know This place is doomed
Because now it's haunting me
I don't understand it
Hey
I don't understand it
Aaow
There's a tapping in the floor
There's a creak behind the door
There's a rocking in the chair
But there's no-one sitting there
There's a ghostly smell around
But nobody to be found
And a coughing and a yawning
Where a restless soul is going
Don't understand it (Got a ghost, got a break in the walls)
Hey! (Got a ghoul, got a break in the halls)
Don't understand it (Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)
(Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)
And who gave you the right to scare my family?
And who gave you the right to shame my baby, she needs me
And who gave you the right to shake my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
The ghost of jealousy
There's a tapping in the floor
There's a creak behind the door
There's a rocking in the chair
But nobody sitting there
There's a ghostly smell around
But nobody to be found
And a coffin in-lay open
Where a restless soul is spoiling
Don't understand it!
Yeah Yeah! (Got a ghoul, got a break in the halls)
Don't understand it! (Got a ghost, got a break in the walls)
 You’re just a dog gone! (Got a ghoul, got a break in the halls)
 (Gotta ghost gotta break in the walls)
Aaow! (Got a ghoul, got a break in the halls)
(Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)
And who gave you the right to scare my family?
And who gave you the right to shame my baby, she needs me
And who gave you the right to shake my family tree?
And who gave you the right to take intrusion, to see me?
And who gave you the right to hurt my family?
And who gave you the right to hurt my baby, she needs me
And who gave you the right to shake my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
A suckin' ghost of jealousy, aaow!
And who gave you the right to scare my family?
And who gave you the right to shame my baby, she needs me
And who gave you the right to shake my family tree?
And who gave you the right to take intrusion, to see me?
And who gave you the right to hurt my family?
And who gave you the right to hurt my baby, she needs me
And who gave you the right to shake my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
The ghost of jealousy, aaow!
         Dog gone
 But there's no doubt about it, piece of mind
","['G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'Am', 'B7', 'G', 'G', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'G', 'A7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'Am', 'B7', 'G', 'G', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'Am', 'B7', 'G', 'G', 'B7', 'Em7', 'B7', 'Em7', 'B7', 'Em7', 'Am', 'B7']"
8,Is It Scary,Michael Jackson,https://tabs.ultimate-guitar.com/tab/michael-jackson/is-it-scary-chords-3012323,"C#6/9add4
There's a ghost out in the hall
There's a ghoul beneath the bed
Now it's coming through the walls
Now it's coming down the stairs
Then there's screaming in the dark
Hear the beating of his heart
Can you feel it in the air
Ghosts be hiding everywhere
I'm going to be
Exactly what you want to see
It's you whose haunting me
Because you're wanting me
To be the stranger
In your life
Am I amusing you
Or just confusing you
Am I the beast
You visualized
And if you want to to see
Eccentricalities
I'll be grotesque
Let them all materialize
Is that scary for you baby
Am I scary for you oh
Is it scary for you baby
Is it scary for you
Is it scary for you baby
There's a creak beneath the floor
There's a creak behind the door
There's a rocking in the chair
But nobody sitting there
There's a ghastly smell around
But nobody to be found
And a coffin inlay open
Where restless soul is spoiling
I'm going to be
Exactly what you going to see
So did you come to me
To see your fantasies
Performed before your very eyes
A haunting ghostly treat
The foolish trickery
And spirits dancing
In the light
But if you came to see
The truth the purity
It's here inside
A lonely heart
So let the performance start
Is that scary for you baby
Am I scary for you oh
Am I scary for you baby
Am I scary for you
So tell me is it scary for you baby
So tell me is it crazy for you baby
Am I scary for you
You know the stranger is you
Masquerade the heart
To hide a hurting soul
Trust not what you see of me
Cause the heart reveal the proof
Like a mirror reveals the truth
See the evil one is you
Is that scary for you baby
Am I scary for you oh
Am I scary for you baby
Is it scary for you
So tell me am I scary for you baby
Am I scary for you baby
Is is scary for you baby
Am I scary for you
(I don't want to talk about it)
Am I scary for you baby
Am I scary for you
I'm tired of being abused
You know you're scaring me too
I see the evil is you
Is it scary for you baby
","['D#', 'D#m', 'B/D#', 'Cdim/D#', 'B/D#', 'D#m', 'B/D#', 'Cdim/D#', 'B/D#', 'A#7', 'B', 'A#7', 'D#', 'C#', 'B', 'B', 'D#', 'C#', 'B', 'B', 'G#m7', 'F#maj7', 'E', 'D#7sus4', 'D#7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'D#', 'G#m', 'F#', 'Emaj7', 'D#m', 'B/D#', 'Cdim/D#', 'B/D#', 'D#m', 'B/D#', 'Cdim/D#', 'B/D#', 'A#7', 'B', 'A#7', 'D#', 'C#', 'B', 'B', 'D#', 'C#', 'B', 'B', 'G#m7', 'F#maj7', 'E', 'E', 'D#7sus4', 'D#7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'G#', 'F#', 'Emaj7', 'D#', 'D#', 'Emaj7', 'G#m', 'D#m/F#', 'Emaj7', 'G#m', 'D#m/F#', 'Emaj7', 'G#m', 'D#m/F#', 'F#', 'B', 'G#', 'C#', 'D#', 'E', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'F', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'Am', 'G', 'Fmaj7', 'E', 'E', 'E', 'E', 'Am', 'G', 'Fmaj7']"
9,The Morning Papers,Prince,https://tabs.ultimate-guitar.com/tab/prince/the-morning-papers-chords-2681616,"He realized that she was new 2 love
Naive in every way
Every schoolboy's fantasy she was
That's why he had 2 wait
If he poured his heart into a glass and offered it like wine
She could drink and be back in time 4 the morning papers
They could take a walk down the ocean side
Make a wish on every wave
They could find a carousel and ride
Or kiss in every cave
They could contemplate the entire universe or just one star
Oh, just how far was the walk 4 the morning papers?
Why is age more than a number when it comes 2 love?
Should we ask the ones who speculate
When they don't know what it's made of?
Should we ask the moonlight on your face
or the raindrops in your hair?
Or should we ask the man who wrote it there in the morning papers?
Should we ask the moonlight on your face or the raindrops in your hair?
Should we ask the man who wrote it there in the morning papers?
","['Bb', 'Gm7', 'F7', 'Bb', 'Bb', 'Gm7', 'F7', 'Bb', 'Bb', 'Cm7', 'Bb', 'Ebsus2', 'Gm7', 'F7', 'Bb', 'Gm7', 'F7', 'Bb', 'Bb', 'Gm7', 'F7', 'Bb', 'Bb', 'Cm7', 'Bb', 'Ebsus2', 'Gm7', 'F7', 'Bb', 'Gm', 'F7', 'Bb', 'Bb', 'Gm', 'F7', 'Bb', 'Bb', 'Cm7', 'F7', 'Ebsus2', 'Gm7', 'F7', 'Bb', 'Cm7', 'Bb', 'Ebsus2', 'Gm7', 'F7']"
