,name,author,link,lyrics,chords
0,You Make My Dreams (ver 5),Hall & Oates,https://tabs.ultimate-guitar.com/tab/hall-oates/you-make-my-dreams-chords-1872769,"(vary the strum to make it interesting)
What I want you've got
And it might be hard to handle
Like the flame that burns the candle
The candle feeds the flame, yeah, yeah
What I've got's full stock
Of thoughts and dreams that scatter
Then you pull them all together
And how I can't explain
Well, well you (Ooh-ho, hoo-ooh, ooh-oo)
You make my dreams come true (You-hoo, you, you-hoo, hoo, you, hoo)
Well, well, well you (You-hoo, hoo-hoo-ooh)
You make my dreams come true (You-hoo, you, you-hoo, hoo, you, hoo)
On a night when bad dreams become a screamer
When they're messin' with the dreamer
I can laugh it in the face
Twist and shout my way out
And wrap yourself around me
'Cos I ain't the way you found me
And I'll never be the same
Well, 'cos you (Ooh-ho, hoo-ooh, ooh-oo)
You make my dreams come true (You-hoo, you, you-hoo, hoo, you, hoo)
Well, well, well you(You-hoo, hoo-hoo-ooh)
You make my dreams come true (You-hoo, you, you-hoo, hoo, you, hoo)
Listen to this
I'm down on my daydream
Oh, that sleepwalk should be over by now
I know
'Bout you
Yeah, yeah
You make my dreams come true (You-hoo, you, you-hoo, hoo, you, hoo)
I've been waiting for, waiting for you, girl(You-hoo, hoo-hoo-ooh)
You make my dreams come true(You-hoo, you, you-hoo, hoo, you, hoo)
I've been waiting for, waiting for you, girl(You-hoo, hoo-hoo-ooh)
You make my dreams come true(You-hoo, you, you-hoo, hoo, you, hoo)
I've been waiting for, waiting for you, waiting for, waiting for, waiting for,
You make my dreams(You-hoo, you, you-hoo, hoo, you, hoo)
I've been waiting for you girl(You-hoo, hoo-hoo-ooh)
You make my dreams
","['Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'F', 'F', 'F', 'Gm7', 'Am7', 'Bb', 'F', 'F', 'F', 'Gm7', 'Am7', 'Bb', 'Gm7', 'Gm7', 'Am7', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Gm7', 'Am7', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'F', 'F', 'F', 'Gm7', 'Am7', 'Bb', 'F', 'F', 'F', 'Gm7', 'Am7', 'Bb', 'Gm7', 'Gm7', 'Am7', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Gm7', 'Am7', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Eb', 'Bb', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Gm', 'Bb', 'Fsus4', 'F', 'Gm7', 'Am7', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Bb', 'Bb/C', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F', 'Fsus4', 'F']"
1,Kiss On My List (ver 4),Hall & Oates,https://tabs.ultimate-guitar.com/tab/hall-oates/kiss-on-my-list-chords-1425889,"My friends wonder why I call you all of the time
What can I say
I don't feel the need to give such secrets away
You think maybe I need help, no I know I'm right all right
I'm just better off not listening to friends' advice
When they insist on blowing my bliss
I tell them this
When they want to know what the reason is
I only smile when alive, and I tell them why
(Because your kiss) your kiss is on my list
(Because your kiss) your kiss is on my list
Because (your kiss is on my list) of the best things in life
(Because your kiss) your kiss is on my list
(Because your kiss) your kiss I can't resist
(Because your kiss is what I miss) when I turn off the light
I go crazy wondering what there is to really see
Did the night just take up your time, 'cause it means more to me
Sometimes I forget what I'm doing, I don't forget what I want, I want
Regret what I've done, regret you? I couldn't go on
But if you insist on blowing my bliss
I'll tell you this
If you want to know what the reason is
I only smile when alive, then I'll tell you why
(Because your kiss) your kiss is on my list
(Because your kiss) your kiss i can't resist
(Because your kiss is what I miss) when I turn off the light
I really miss you girl
Ahhh, (Because your kiss) your kiss is on my list
(Because your kiss) your kiss is on my list
(Because your kiss is on my list) of the best things in life oh babe
(Because your kiss) your kiss is on my list
(Because your kiss) your kiss I can't resist
(Because your kiss is on my list) of the best things in life... (Repeat To 
","['Am7', 'Dm', 'Fmaj7', 'G6', 'Aadd9', 'Am7', 'Dm', 'Fmaj7', 'G6', 'Aadd9', 'Dm', 'Em7', 'Dm', 'Em7', 'Dm', 'Em7', 'Dm', 'Bm7', 'E', 'A', 'Am7', 'D', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A', 'Am7', 'D', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A', 'Am7', 'Dm', 'Fmaj7', 'G6', 'Aadd9', 'Am7', 'Dm', 'Fmaj7', 'G6', 'Aadd9', 'Dm', 'Em7', 'Dm', 'Em7', 'Dm', 'Em7', 'Dm', 'Bm7', 'E', 'A', 'Am7', 'D', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A', 'A', 'Am7', 'Dsus2', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A', 'A', 'Am7', 'D', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A', 'A', 'Am7', 'D', 'Asus2', 'A', 'Asus2', 'A', 'Asus2', 'A']"
2,Kiss On My List (ver 5),Hall & Oates,https://tabs.ultimate-guitar.com/tab/hall-oates/kiss-on-my-list-chords-1507965,"My friends wonder why I call you all of the time, what can I say
I don't feel the need to give such secrets away
You think maybe I need help, no, I know that I'm right... all right
I'm just better off not listening to friends' advice
When they insist on knowing my bliss
    I tell them this
When they wanna know what the reason is
I only smile when I lie, then I tell them why
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss is on my list
Because your kiss is on my list of the best things in life
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss I can't resist
Because your kiss is what I miss when I turn out the light
I go crazy wondering what there is to really see
Did the night just take up your time, 'cause it means more to me
Sometimes I forget what I'm doing, I don't forget what I want... I want
Regret what I've done, regret you? I couldn't go on
But if you insist on knowing my bliss
       I tell you this
If you wanna know what the reason is
I only smile when I lie then I'll tell you why
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss is on my list
Because your kiss is on my list of the best things in life
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss I can't resist
Because your kiss is what I miss when I turn out the light
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss is on my list
Because your kiss is on my list of the best things in life
(Because your kiss) Your kiss is on my list
(Because your kiss) Your kiss I can't resist
Because your kiss is what I miss when I turn out the light
","['Cm7', 'Fm9', 'Fm', 'Ab', 'Ab/Bb', 'C', 'Cm7', 'Fm9', 'Fm', 'Ab', 'Ab/Bb', 'C', 'Fm7', 'F/D', 'Fm7', 'Dm7', 'Fm7', 'F/D', 'Fm7', 'F/G', 'G', 'Cadd9', 'Eb/C', 'F9', 'G/C', 'C', 'G', 'Cadd9', 'Eb/C', 'F9', 'G/C', 'C', 'Cm7', 'Fm9', 'Fm', 'Ab', 'Ab/Bb', 'C', 'Cm7', 'Fm9', 'Fm', 'Ab', 'Ab/Bb', 'C', 'Fm7', 'F/D', 'Fm7', 'Dm7', 'Fm7', 'F/D', 'Fm7', 'F/G', 'G', 'Cadd9', 'Eb/C', 'F9', 'C/G', 'C', 'G', 'Cadd9', 'Eb/C', 'F9', 'C/G', 'C', 'Cadd9', 'Eb/C', 'F9', 'C/G', 'C', 'G', 'Cadd9', 'Eb/C', 'F9', 'C/G', 'C']"
3,Treat Her Like A Lady,The Temptations,https://tabs.ultimate-guitar.com/tab/the-temptations/treat-her-like-a-lady-chords-687922,"Treat her like a lady...
Now I'm the kinda guy,
Who don't be-lieve that chivalry is dead, no.
'Cos I believe a woman,
Should be treated with the utmost re-spect, mmm-hmm...
 Don't be afraid; don't turn and walk a-way,
I wanna get to know ya, well.
 Don't be ashamed; don't say that love's to blame,
Just come and look me over.
(You'll find a heart), you'll find a heart,
That you've always been lookin' for.
How could anybody ask for much more? Woo-hoo.
Now I like openin' doors, pickin' up her hanky off the floor;
 Treat her like a lady, (treat her like lady).
Light her cigarette if she smokes, even, (help her with her coat);
 Treat her like a lady, (treat her like lady).
In this world of liberation, it's so easy to for-get, mmm...
That it's so nice to have a man around, to lend a helping hand,
You can bet, bet you can, baby.
 When I was young, my mama used to say;
""Boy, a woman's like a flower, with love on her, you shower"".
 Ever since that day, her words never went a-way,
I always will remember, to treat my baby tender.
(You'll find a heart), you'll find a heart,
That you've always been lookin' for.
How could anybody ask for much more? Woo-hoo.
Now I like openin' doors, pickin' up her hanky off the floor;
 Treat her like a lady, (treat her like lady).
Light her cigarette if she smokes, even, (help her with her coat);
 Treat her like a lady, (treat her like lady).
(You'll find a heart), you'll find a heart,
That you've always been lookin' for.
How could anybody ask for much more? Woo-hoo.
Now I like openin' doors, pickin' up her hanky off the floor;
 Treat her like a lady, (treat her like lady).
Light her cigarette if she smokes, even, (help her with her coat);
 Treat her like a lady, (treat her like lady).
Compli-ment her on her hair, even help her with her chair;
 Treat her like a lady, (treat her like lady).
Now boy, you should remember, to be a gentle-man;
 Treat her like a lady, (treat her like lady).
","['C', 'G', 'Am', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'C', 'F', 'Dm7', 'G7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'C', 'F', 'Dm7', 'G7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'C', 'F', 'Dm7', 'G7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7', 'Dm7', 'Em7', 'Am7']"
4,I Wanna Dance With Somebody Who Loves Me (ver 6),Whitney Houston,https://tabs.ultimate-guitar.com/tab/whitney-houston/i-wanna-dance-with-somebody-who-loves-me-chords-3389798,"  Clock strikes upon the hour
And the sun begins to fade
  Still enough time to figure out
How to chase my blues away
 I've done alright up     til now
It's the light of day that shows me   how
And when the night falls
Loneliness calls
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
  Yeah! I wanna dance with somebody
With somebody who loves me
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
  Yeah! I wanna dance with somebody
With somebody who  loves me
       I've been in love and lost my senses
Spinning through the town
 Sooner or later, the fever ends
And I wind up feeling down
 I need a man who'll take   a  chance
On a love that burns hot enough to   last
So when the night falls
My lonely heart calls
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
  Yeah! I wanna dance with somebody
With somebody who loves me
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
  Yeah! I wanna dance with somebody
With somebody who  loves me
Somebody who,     somebody who
  Somebody who loves me
Somebody who,     somebody who
  To hold me in his arms, oh
I need a man who'll take   a  chance
On a love that burns hot enough to   last
So when the night falls
My lonely heart calls
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
   Yeah! I wanna dance with somebody
      With somebody who loves me
  Oh! I wanna dance with somebody
  I wanna feel the heat with somebody
   Yeah! I wanna dance with somebody
      With somebody who loves me
","['Db', 'Ebm7', 'Abm7', 'Gb/Bb', 'Db', 'Ebm7', 'Abm7', 'Gb/Bb', 'Dbsus4', 'Db', 'Db', 'Gb/Bb', 'Db/B', 'Db/B', 'Gb/B', 'B', 'Abm', 'Gb/B', 'Db/Eb', 'B', 'Gb/Bb', 'B', 'Db', 'Gb', 'Gb', 'Gb/F', 'Ebm7', 'Bmaj9', 'Db7sus4', 'Gb', 'Gb', 'Gb/F', 'Ebm7', 'Bmaj9', 'Abm7', 'Bbm7', 'B6', 'Db7sus4', 'Gb', 'Ebm7', 'Db', 'Ebm7', 'Abm7', 'Gb/Bb', 'Db', 'Ebm7', 'Abm7', 'Gb/Bb', 'Dbsus4', 'Db', 'Db', 'Gb/Bb', 'Db/B', 'Db/B', 'Gb/B', 'B', 'Abm', 'Gb/Bb', 'Db/Eb', 'B', 'Gb/Bb', 'B', 'Db', 'Gb', 'Gb', 'Gb/F', 'Ebm7', 'Bmaj9', 'Db7sus4', 'Gb', 'Gb', 'Gb/F', 'Ebm7', 'Bmaj9', 'Abm7', 'Bbm7', 'B6', 'Db7sus4', 'Gb', 'Ebm7', 'Db', 'Em7', 'Ebm7', 'Db', 'Em7', 'Db', 'Db', 'Abm', 'Bbm', 'Ebm7', 'Db', 'Em7', 'Ebm7', 'Db', 'Em7', 'Db', 'Db', 'Db', 'B', 'Bbm', 'Abm7', 'Gb/Bb', 'Dbsus4', 'Db', 'Db', 'Gb/Bb', 'Db/B', 'Db/B', 'Gb/B', 'B', 'Abm', 'Gb/Bb', 'Db/Eb', 'B', 'Gb/Bb', 'B', 'Db', 'Ab', 'Ab', 'Ab/G', 'Fm7', 'Dbmaj9', 'Eb7sus4', 'Ab', 'Ab', 'Ab/G', 'Fm7', 'Dbmaj9', 'Bbm7', 'Cm', 'Db6', 'Eb7sus4', 'Ab']"
5,I Feel For You,Chaka Khan,https://tabs.ultimate-guitar.com/tab/chaka-khan/i-feel-for-you-chords-2075749,"    Let me rock you, rock you
  Baby, baby, when I look at you
  I get a warm feeling inside
  There's something about the things you do
  That keeps me satisfied
  I wouldn't lie to you, baby
  It's mainly a physical thing
  This feeling that i got for you, baby
  Makes me wanna sing
  I feel for you
  I think I love you
  I feel for you
  I think I love you
  Chaka Khan, let me rock you
  Let me rock you, Chaka Khan
  Let me rock you, that's all I wanna do
  Chaka Khan, let me rock you
  Let me rock you, Chaka Khan
  Let me rock you, let me feel for you
  Feel for you
  Baby, baby, when I lay with you
  There's no place I'd rather be
  I can't believe, can't believe it's true
  The things that you do to me
  I wouldn't lie to you, baby
  I'm physically attracted to you
  This feeling that I got for you, baby
  There's nothing that I wouldn't do
  I feel for you
  I think I love you
  I feel for you
  I think I love you
.....
  Yes sir, one more time
  Say yeah
  I feel for you (I think I love you)
  I feel for you (I, I, I think I love you)
  Chaka Khan, let me rock you
  Let me rock you, Chaka Khan
  Let me rock you, that's all I wanna do
  Chaka Khan, let me rock you
  Let me rock you, Chaka Khan
  Let me rock you, let me feel for you
  Chaka Khan won't you tell me what you wanna do
  Do you feel for me, the way I feel for you
  Chaka Khan let me tell you what I wanna do
  I wanna love you, wanna hug you, wanna squeeze you too
  Let me take you in my arms
  Let me fill you with my charms, Chaka
  Cause you know that I'm the one to keep you warm
  Chaka, I'll make you more than just a physical dream
  I wanna rock you, Chaka
  Baby, cause you make me wanna scream
  Feel for you
  I feel for you (Oooh, feel for you)
  I feel it too (Oooh, feel for you)
  I feel for you (Oooh, feel for you)
  I feel for you
  I think I love you
  I feel for you
  I think I love you
  I feel for you
  I think I love you
  I feel for you
  I think I love you
  I feel for you
  I think I love you.....
","['C', 'C', 'C', 'D', 'E', 'Amaj7', 'Dmaj7', 'E', 'C', 'C', 'E', 'Amaj7', 'Dmaj7', 'E', 'C', 'C', 'D', 'E', 'F#m', 'G#m', 'A', 'Dmaj7', 'E', 'A', 'G#m', 'F#m', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'E', 'E', 'E', 'Dmaj7', 'E', 'C', 'C', 'E', 'Amaj7', 'Dmaj7', 'E', 'C', 'C', 'E', 'Amaj7', 'Dmaj7', 'E', 'C', 'C', 'D', 'E', 'F#m', 'G#m', 'A', 'Dmaj7', 'E', 'A', 'G#m', 'F#m', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'E', 'E', 'E', 'Dmaj7', 'Dmaj7', 'E', 'E', 'Dmaj7', 'Dmaj7', 'Dmaj7', 'E', 'E', 'E', 'C', 'D', 'D', 'Dmaj7', 'F', 'G', 'A', 'Dmaj7', 'F', 'G', 'A', 'Dmaj7', 'F', 'G', 'A', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D', 'E', 'Eadd9', 'E', 'D', 'Dsus4', 'D', 'Dsus4', 'D']"
6,Kiss (ver 2),Prince,https://tabs.ultimate-guitar.com/tab/prince/kiss-chords-1750563,"You don’t have to be beautiful,
You don’t need experience,
You just leave it all up to me,
You don’t have to be rich to be my girl
You don’t have to be cool to rule my world
Ain’t no particular sign I’m more compatible with
I just wan’t your extra time and your   KISS!
You don’t have to be dirty baby,
I want to be your fantasy,
You just leave it all up to me,
You don’t have to be rich to be my girl
You don’t have to be cool to rule my world
Ain’t no particular sign I’m more compatible with
I just wan’t your extra time and your   KISS!
Women, not girls, rule my world
You don’t have to watch Dynasty to have an attitude
You just leave it all up to me,
You don’t have to be rich to be my girl
You don’t have to be cool to rule my world
Ain’t no particular sign I’m more compatible with
I just wan’t your extra time and your   KISS!
","['A7', 'D7', 'A7', 'E7', 'D7', 'E7', 'D7', 'A7', 'D7', 'A7', 'E7', 'D7', 'E7', 'D7', 'A7', 'D7', 'A7', 'E7', 'D7', 'E7', 'D7']"
7,Never Too Much (ver 2),Luther Vandross,https://tabs.ultimate-guitar.com/tab/luther-vandross/never-too-much-chords-1507463,"I can't fool myself, I don't want nobody else to ever love me
You are my shinin' star, my guiding light, my love fantasy
There's not a minute, hour, day or night that I don't love you
You're at the top of my list 'cause I'm always thinkin' of you
I still remember in the days when I scared to touch you
How I spent my day dreamin' plannin' how to say I love you
You must have known that I had feelings deep enough to swim in
That's when you opened up your heart and you told me to come in
Oh, my love
A thousand kisses from you is never too much
I just don't wanna stop-
Oh, my love
A million days in your arms is never too much
I just don't wanna stop-
Woke up today looked at your picture just to get me started
I called you up but you weren't there and I was broken hearted
Hung up the phone can't be too late the boss is so demanding
Open the door up and to my surprise there you were standing
Who needs to go to work to hustle for another dollar
I'd rather be with you cos you make my life scream and holler
Love is a gamble that I'm so-oo glad that I am winning
We've come a long way and yet this is only the beginning
Oh, my love
A thousand kisses from you is never too much
I just don't wanna stop-
Oh, my love
A million days in your arms is never too much
I just don't wanna stop-
Oh, my love
A thousand kisses from you is never too much
And I just don't wanna stop-
","['A', 'G', 'A', 'G', 'A', 'G', 'A', 'G', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'A', 'G', 'A', 'G', 'A', 'G', 'A', 'G', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A', 'Emaj', 'Emaj', 'Gb', 'G', 'G', 'A']"
8,One Moment In Time (ver 2),Whitney Houston,https://tabs.ultimate-guitar.com/tab/whitney-houston/one-moment-in-time-chords-1705403,"Each day I live I want to be a day to give the best of me.
I'm only one but not alone. My finest day is yet unknown.
I broke my heart for every gain. To taste the sweet I faced the pain.
I rise and fall, yet through it all this much remains.
I    want one moment in time when I'm more than i thought I could be.
When all of my dreams are a heartbeat away
and the answers are all up to me.
Give me one moment in time when I'm racing with destiny.
Then in that one moment of time,
I will feel, I will feel  eternity.
I've lived to be the very best. I want it all, no time for less.
I've laid the plans, now lay the chance here in my hands.
Give me one moment in time when I'm more than i thought I could be.
When all of my dreams are a heartbeat away
and the answers are all up to me.
Give me one moment in time when I'm racing with destiny.
Then in that one moment of time,
I will feel, I will feel  eternity.
You're a winner for a lifetime
if you seize that one moment in time. Make it shine.
Give   me one moment in time when I'm more than i thought I could be.
When all of my dreams are a heartbeat away
and the answers are all up to me.
Give   me one moment in time when I'm racing with destiny.
Then in that one moment of time,
I will be, I will be,
I will be free.
I will be, I will be free.
","['C', 'G', 'C', 'F', 'G', 'C', 'G', 'C', 'F', 'G', 'F/G', 'G', 'C', 'Am7', 'Dm7', 'G', 'F', 'G', 'C', 'Am', 'Dm7', 'G', 'F/G', 'G', 'C', 'Am7', 'Dm7', 'G', 'F', 'G', 'C', 'Am', 'Dm7', 'Gsus4', 'G', 'C', 'Am', 'F/G', 'C', 'G', 'C', 'F', 'G', 'F/G', 'G', 'C', 'Am7', 'Dm7', 'G', 'F', 'G', 'C', 'Am', 'Dm7', 'G', 'F/G', 'G', 'C', 'Am7', 'Dm7', 'G', 'F', 'G', 'C', 'Am', 'Dm7', 'Gsus4', 'G', 'C', 'Am', 'F/G', 'Ab', 'C', 'Ab', 'Gsus4', 'Absus4', 'Absus4', 'Ab', 'Db', 'Bbm7', 'Ebm7', 'Ab', 'Gb', 'Ab', 'Db', 'Bbm7', 'Ebm7', 'Ab7', 'Absus4', 'Ab', 'Db', 'Bbm7', 'Ebm', 'Ab', 'Gb', 'Ab', 'Db', 'Bbm7', 'Ebm', 'Absus4', 'Ab', 'Db', 'Bbm7', 'Gb', 'Ab', 'Db']"
9,How Will I Know,Whitney Houston,https://tabs.ultimate-guitar.com/tab/whitney-houston/how-will-i-know-chords-1130377,"There's a boy I know
He's the one I dream of
Looks into my eyes
Takes me to the clouds above
Ooh, I lose control
Can't seem to get enough
When I wake from dreaming
Tell me is it really love
How will I know?
(Don't trust your feelings)
How will I know?
How will I know?
(Love can be deceiving)
How will I know?
 How will I know if he really loves me
 I say a prayer with every heart beat
 I fall in love whenever we meet
 I'm asking you 'cause you know about these things
 How will I know if he's thinking of me
 I try to phone but I'm too shy (Can't speak)
 Falling in love is all bitter sweet
 This love is strong why do I feel weak
","['C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'D', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em']"
