,name,author,link,lyrics,chords
0,All I Need (ver 3),Jacob Collier,https://tabs.ultimate-guitar.com/tab/jacob-collier/all-i-need-chords-3539192,"Hi,
I love the way that I feel when you put your arms ov -  er     me
(There must be somethin' I could say to make you stay,)
Oh  hi,
I love the way that you get in the groove when you walk with me,
  Only me
      'Cause ev-rytime I think about it, can't stop thinkin' 'bout it
      You are all I need (You are all   I)
Hi,
I love thinkin' of all the kisses you could give me if I   came   a-round
(There must be somethin' I could say to make you stay,)
Oh  hi,
I love the illumination you bring to all the ordianry thing I found
Oh,  baby
      'Cause ev-rytime I think about it, can't stop thinkin' 'bout it
      You are all I need (You are all I   need)
                 So I'll be singin' in the starbright, underneath the moonlight
Oh,     oh no    'Cause I love your smile and it makes me feel alright
                 I will sing it to the sun, you will always be the one for me
Let your love shine down,     let your love  shine  down
Yeah,                                 yeah
Yeah,                                 yeah
      'Cause ev-rytime I think about it, can't stop thinkin' 'bout it
      You are all I need (You are all I   need)
                 So I'll be singin' in the starbright, underneath the moonlight
Oh,     oh no    'Cause I love your smile and it makes me feel alright
                 I will sing it to the sun, you will always be the one for me
Let your love shine, let your        love shine down
                 So I'll be singin' in the starbright, underneath the moonlight
Oh,     oh no    'Cause I love your smile and it makes me feel alright
                 I will sing it to the sun, you will always be the one for me
Let your love shine down,     let your love  shine  down
","['Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'Abm13', 'Db9', 'Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'D2/F#', 'Ab2/C', 'Fmaj9/A', 'Ab9sus', 'Db2/F', 'Ab9sus', 'Abm11', 'Db9', 'Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'Abm13', 'Db9', 'Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'D2/F#', 'Ab2/C', 'Fmaj9/A', 'Ab9sus', 'Db2/F', 'Ab9sus', 'Cm7', 'Dm7', 'Ebmaj13', 'Ebmaj13', 'Fadd2', 'Gm11', 'Ebmaj13', 'Bb/D', 'Cm11', 'Gm7', 'F', 'Ebmaj13', 'Ebmaj13', 'Fadd2', 'Gm11', 'F9/A', 'Abdim7', 'Gm11', 'Cm11', 'Bbm11', 'D7#9/A', 'Abm11', 'Db9sus', 'Gbmaj9', 'Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'Abm13', 'Db9', 'Gbmaj9', 'Gbmaj9', 'Db6/F', 'Bbm7', 'Gbmaj9', 'Db6/F', 'Bb9sus', 'Bb/Eb', 'F', 'F/Bb', 'Bb/Eb', 'D2/F#', 'Ab2/C', 'Fmaj9/A', 'Ab9sus', 'Db2/F', 'Ab9sus', 'Cm7', 'Dm7', 'Ebmaj13', 'Ebmaj13', 'Fadd2', 'Gm11', 'Ebmaj13', 'Bb/D', 'Cm11', 'Gm7', 'F', 'Ebmaj13', 'Ebmaj13', 'Fadd2', 'Gm11', 'Ebmaj13', 'Dm11', 'G9sus', 'G#dim7', 'F#dim7', 'Fm11', 'Bb9sus', 'Ebmaj13', 'Ebmaj13', 'Fadd2', 'Gm11', 'Ebmaj9', 'Dm11', 'Cm11', 'Gm7', 'F', 'Cm11', 'Cm11', 'Bb2/D', 'Ebmaj9', 'F9/A', 'Abdim7', 'Gm11', 'Cm11', 'Bbm11', 'D7#9/A', 'Abm11', 'Db9sus', 'Gbmaj9']"
1,Asexual Wellbeing,Okay Kaya,https://tabs.ultimate-guitar.com/tab/okay-kaya/asexual-wellbeing-chords-3192941,"Sometimes, I rub my ghost dick until I can almost see it
But right now all I need is your cerebral per diem
That midnight Van Leeuwen
Netflix and yeast infection
I know sex with me is mediocre
But I can give you asexual wellbeing
Sex with me is mediocre
But I can probably feel what you're feeling
If they can put a pulse into a spinach leaf
Can they turn the two of us into a tree?
   You still have the spare key
I've got vegan peanut butter chocolate ice cream
I know sex with me is mediocre
But I can give you asexual wellbeing
Sex with me is mediocre
But I can probably feel what you're feeling
 I just want us to do well
 Like Jon Bon Jovi's rosé
 I just want us to do well
 Like Jon Bon Jovi's rosé
","['D', 'A', 'G', 'D', 'A', 'G', 'D', 'A', 'G', 'D', 'A', 'G', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'G', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Em', 'D', 'D', 'D', 'A', 'G', 'D', 'Am', 'G', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'G', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'Em', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'G', 'Em', 'A', 'D', 'Bm', 'Em', 'A', 'D', 'G']"
2,Old Enough,Jack Garratt,https://tabs.ultimate-guitar.com/tab/jack-garratt/old-enough-chords-3198806,"All-nighters, first-timers
Searching through the dark
We found love, we found love
Cheap logic, shallow pockets
Bite before we bark
We found love, we found love
We should be old enough to get things started
We should be old enough to get things started
Long summers, short tempers
Burning through the fuse
We found love, we found love
Known winners, old singers
Gambled with our youth
We found love, we found love
We should be old enough to get things started
We should be old enough to get things started
We should be old enough to get things started
We should be old enough to get things started
We should be old, oh, oh, oh
We should be old, oh, oh
Stripped wires, dying fires
Knives in every back
We found love, we found love
Fucked over, buried under
Your hand reached through the crack
We found love, we found love
We should be old enough to get things started (We should be old, oh, oh)
We should be old enough to get things started (We should be old, oh, oh, oh)
We should be old enough to get things started
We should be old enough to get things started
","['C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'C', 'C', 'F', 'C', 'C', 'C', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C']"
3,Caramelo,Ozuna,https://tabs.ultimate-guitar.com/tab/ozuna/caramelo-chords-3200003,"  Baby, baby  Ozuna
Aunque no pueda tengo la curiosidad
Aunque no pretendo quedarme me da un poco de ansiedad
Y e' que en la vida todo se puede, esté bien o esté mal
Pero podré vivir con la culpa de que al menos una vez más
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
Esa boquita tan dulce sabor a caramelo
Ella e' un ángel pero si la tienta' e' caliente, fuego
Siempre en alta, no necesita vuelo
A nadie le cuenta cómo e' que la consuelo
Ella e' muy atractiva, prende de la sativa
Siempre provocativa, soltera vive la vida
En traje 'e baño e' que se ve bien explosiva
To' los domingo' sport con to'a la combi Adida'
Dale ven, ven mátame
Me dice: ""Dale, baby, maltrátame""
Si quiere' ir de viaje solo déjame saber
Si te enamora' yo nada voy a perder
Ya tú ere' mía
Dale, dale ven, ven mátame
Me dice: ""Dale, baby, maltrátame""
Si quiere' ir de viaje solo déjame saber
Si te enamora' yo nada voy a perder
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
Siempre seré tu bandolero
Te juro que de to'a, tu amor va primero
No tiene' que preocuparte por lo que quiero
Siempre yo voy a estar por si ese es tu miedo
Mi amor, me complace
Me mata siempre que me lo hace
Hay pare' que me tiran pero en flow les da clase'
Tu mai' y tu pai' se robaron to'a la base
'Tá tan dura que como ella cada cien años nacen
Dale ven, ven mátame
Me dice: ""Dale, baby, maltrátame""
Si quiere' ir de viaje solo déjame saber
Si te enamora' yo nada voy a perder
Ya tú ere' mía
Dale, dale ven, ven mátame
Me dice: ""Dale, baby, maltrátame""
Si quiere' ir de viaje solo déjame saber
Si te enamora' yo nada voy a perder
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
Te volví a probar, tu boca no pierde el sabor a caramelo, oh
Nos dejamos llevar, tú ere' mi bandolera y yo soy tu bandolero, oh
  El negrito ojo' claro'
         Ozuna
           Dímelo, Gotay
     Dynell
     Yazid
Hyde ""El Químico""
Tainy
","['B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#', 'B', 'C#', 'D#m', 'C#']"
4,La Bella Y La Bestia,Reik,https://tabs.ultimate-guitar.com/tab/reik/la-bella-y-la-bestia-chords-3203507,"Ese mensaje en la botella
Ese vestido que dejaste
Esa canción que me recuerda
Que me olvidaste, que me olvidaste, eh-eh
Tanto dolor en una foto
Recuerdos de cuando llegaste
Que hoy duelen más porque me dicen
Que me olvidaste, que me olvidaste
Y si se apaga la luna, y si se van las estrellas
Y si se calla la música que me inventé por ella
Tal vez se acabe esta noche
Tal vez se borren sus huellas
Tal vez termine esta historia
de una bestia sin su bella
que me obliga a no dejarte y no me deja olvidarte
y no me deja olvidarte
Me duele lo que pudo haber pasado
Incluso más que lo que no pasó
Y así nomás se te escapó el amor
Quizás fui yo que lo alejó
Quizás fui yo el que di por hecho
que ibas a estar en mi vida
Que nunca habría una despedida
Y si se apaga la luna, y si se van las estrellas
Y si se calla la música que me inventé por ella
Tal vez se acabe esta noche
Tal vez se borren sus huellas
Tal vez termine esta historia
de una bestia sin su bella
que me obliga a no dejarte
Y no me deja olvidarte
Y no me deja olvidarte
Que no me deja olvidarte
Y no me deja olvidarte
Y no me deja olvidarte
Y si se apaga la luna, y si se van las estrellas
Y si se calla la música que me inventé por ella
Tal vez se acabe esta noche
Tal vez se borren sus huellas
Tal vez termine esta historia
de una bestia sin su bella
que me obliga a no dejarte
Y no me deja olvidarte
Y no me deja olvidarte
Que no me deja olvidarte
Que no me deja olvidarte
Y no me deja olvidarte
Y no me deja olvidarte
","['G', 'D', 'Em', 'C', 'G', 'D', 'Em', 'C', 'Cm', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Am', 'D', 'G', 'G', 'D', 'Em', 'D', 'C', 'G', 'G', 'Bm', 'Em', 'D', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Am', 'D', 'Em', 'Bm', 'C', 'G', 'D', 'Em', 'Bm', 'C', 'D', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Bm', 'Em', 'D', 'C', 'G', 'Am', 'D', 'Em', 'Bm', 'C', 'G', 'D', 'Em', 'Bm', 'C', 'D', 'G']"
5,Te Olvidé,Alejandro Fernández,https://tabs.ultimate-guitar.com/tab/3204578,"Yo también sé jugar
Y me hubiera divertido
Es mejor que llorar
Y sentirme malherido
Si me dolió tu adiós
¿Para qué voy a negarlo?
Pero fue lo mejor
Viví un infierno a tu lado
Llorar, llorar por ti fue lo peor que pude hacer
Tal vez mi error más grande fue lo mucho que te amé
Y hoy te pido disculpas si un día dije que jamás podría olvidarte
Que siempre te iba a amar
Te olvidé
Y me bastaron unos tragos de tequila
Acá entre nos
Jamás creí ni una de tus mentiras
Te olvidé
Y la verdad más fácil de lo que esperaba
Me dolió
Pero no me morí como pensabas
Sacaste el cobre justo al tiempo que
Yo de ti me enamoraba
Llorar, llorar por ti fue lo peor que pude hacer
Tal vez mi error más grande fue lo mucho que te amé
Y hoy te pido disculpas si un día dije que jamás podría olvidarte
Que siempre te iba a amar
Te olvidé
Y me bastaron unos tragos de tequila
Acá entre nos
Jamás creí ni una de tus mentiras
Te olvidé
Y la verdad más fácil de lo que esperaba
Me dolió
Pero no me morí como pensabas
Sacaste el cobre justo al tiempo que
Yo De Ti... Yo de ti me enamoraba
","['C#', 'A#m', 'F#', 'G#', 'C#', 'A#m', 'F#', 'G#', 'A#m', 'Fm', 'F#', 'D#', 'G#', 'C#', 'A#m', 'F#', 'G#', 'C#', 'A#m', 'F#', 'G#', 'F#', 'G#', 'C#', 'A#m', 'Fm', 'F#', 'D#', 'G#', 'C#', 'A#m', 'F#', 'G#', 'C#', 'A#m', 'F#', 'G#', 'F#', 'G#', 'C#']"
6,Planets,Everything Everything,https://tabs.ultimate-guitar.com/tab/everything-everything/planets-chords-3209660,"To the bigots in the bat cave:
I think some of you are permanently off my Christmas list
Ooh, the dance floor is overrunning
With frat boys telling me I got no business sitting in business class
Can you love me? Ooooh
Can you love me?
More than the planets
Planets
    More than the
What's beastly about beast behaviour?
God knows I could use a drink of virgin blood to quench my thirst
Can you love me? Ooooh
Can you love me?
Oh, don't tell me
Can you love me? Ooooh
Can you love me?
More than the planets
Planets
More than the planets
    More than the
    More than the planets
Planets
More than the
    More than the planets
Planets
More than the planets
More than the
Planets
    More than the
    More than the planets
Planets
Can you love me? Ooooh
Can you love me?
More than the planets
Planets
    More than the planets
","['Fmaj7', 'Am', 'Bb', 'Fmaj7', 'Am', 'Bb', 'Fmaj7', 'Am', 'Bb', 'Fmaj7', 'Am', 'Csus2', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Fmaj7', 'Am', 'Bb', 'Fmaj7', 'Am', 'Csus2', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'C', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'E', 'Fmaj7', 'C', 'Em', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C', 'Am', 'Am', 'Em7/B', 'C']"
7,Perfect Way To Die,Alicia Keys,https://tabs.ultimate-guitar.com/tab/alicia-keys/perfect-way-to-die-chords-3209777,"Simple walk to the corner store
Mama never thought she would be gettin' a call from the coroner
Said her son's been gunned down, been gunned down
""Can you come now?""
Tears in her eyes, ""Can you calm down?
Please, ma'am, can you calm down?""
But it rained fire in the city that day, they say
A river of blood in the streets
No love in the streets
And then came silence in the city that day, they say
Just another one gone
And they tell her move on
""Baby, don't you close your eyes
'Cause this could be our final time
And you know I'm horrible at saying goodbye
And I think of all you could have done
At least you'll stay forever young
I guess you picked the perfect way to die
Oh, I guess you picked the perfect way to die""
New job, new city, new her
Bright-eyed, you would have been proud if you knew her
Flashing lights in the mirror, pull over, pull over
A couple nights in detention and it's over, a whole life's over
They came marching in the city that day, they say
Carryin' signs in the streets
Cryin' eyes in the streets
But they heard nothing from the city that day, they say
Just another one gone
And the city moved on
""Baby, don't you close your eyes
'Cause this could be our final time
And you know I'm horrible at saying goodbye
I'll think of all you coulda done
At least you'll stay forever young
I guess you picked the perfect way to die
Oh, I guess you picked the perfect way to die""
Another dream lost
Another king and queen lost
Another broken promise they refuse to make right
Oh, another night to live in fear
Oh, another night that you're not here
But I said, ""Baby, don't you close your eyes
'Cause this could be our final time
And you know I'm horrible at saying goodbye
But I'll think of all you coulda done
At least you'll stay forever young
I guess you picked the perfect way to die
Oh, I guess you picked the perfect way...""
","['Dm7', 'C', 'Fmaj7', 'Dm7', 'C', 'Fmaj7', 'Dm7', 'C', 'F', 'Gm7', 'F', 'Bb', 'C', 'Dm7', 'C', 'F', 'Dm7', 'C', 'F', 'Dm7', 'C', 'F', 'Bb', 'C', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'Dm7', 'C', 'F', 'Dm7', 'C', 'F', 'Dm7', 'C', 'F', 'Gm7', 'F', 'Bb', 'C', 'Dm7', 'C', 'Fmaj7', 'Dm7', 'C', 'F', 'Dm7', 'C', 'F', 'Bb', 'C', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'G', 'C', 'F', 'Dm7', 'C', 'F7', 'Bb', 'Cm6', 'F', 'C', 'Dm7', 'C', 'F7', 'Bb', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'F7', 'Bb', 'Bbm', 'F', 'G', 'C', 'F', 'G', 'C']"
8,Cry,Ashnikko,https://tabs.ultimate-guitar.com/tab/ashnikko/cry-chords-3214490,"    Ee, oh.   Ee.
    Ee, oh.   Ee.
I'm a tough bitch, but I’m sensitive
Could a, could a, could a quick fuck be a sedative?
It's relative 'cause you were pushing me out to the fucking edge
I’m about to rip all of my hair out 'cause I'm madder than I've ever been
   I just wanna call you, but I know I can't
Fuck a fuckin' fuck boy fuckin' up my plans
Lay another finger on me, you could lose a hand
You could lose a hand, you could lose a
Bitch, are you tryna make me cry?
Are you tryna make me lose   it?
You win some and lose   some
This could get gruesome
Bitch, are you tryna make me cry?
Are you tryna make me lose   it?
You win some and lose   some
This could get gruesome
This is the winter of my discontent
Everything else is irrelevant 
Are you   trying    to make me   cry, cry?
This is the winter of my discontent
This is the winter is irrelevant 
It'll be fine if you just repent,  ooh   ah
Bitch, are you tryna make me cry?
Are you tryna make me lose   it?
You win some and lose   some
This could get gruesome
Bitch, are you tryna make me cry?
Are you tryna make me lose   it?
You win some and lose   some
This could get gruesome
Careful with me, I am volatile
Careful with me, I am homicidal
Careful with me, I am volatile
Careful with me, I am homicidal
","['Fm', 'F5', 'Db', 'Eb', 'Fm', 'F5', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb', 'Fm', 'Db', 'Eb']"
9,Mojito,Jay Chou,https://tabs.ultimate-guitar.com/tab/jay-chou/mojito-chords-3217286,"máfan gěi wǒ de àirén lái yībēi Mojito
wǒ xǐhuān yuèdú tā wéi xūn shí de yǎn móu
ér wǒ de kāfēi táng bùyòng tài duō
zhè shìjiè yǐjīng yīnwèi tā tián dé guòtóu
méiyǒu gēn tā xiàoróng yīyàng nóngyù de xuějiā
jiù bié làngfèi shíjiān jièshào shōu qǐlái ba
gǒng láng de bìhuà jiù chéng de túyā
suǒyǒu sècǎi dōu yīnwèi tā shuō bu chū huà
zhè ài bù luòmù wàngle xīnshì de guódù
nǐ suǒzài zhī chù gūdān dōu bèi zhēngfú
tiě zhù de zhāopái cuòluòzhe jiù xiàng
yī fēng fēng chéngshì xiàn gěi tiānkōng de qíngshū
dāngjiē dēngliàng qǐ Havana mànbù
zhè shì shìshàng zuì měilì de nà shuāngrénwǔ
bīnfēn de lǎoyé chē gēnzhe zōnglǘ yáoyè zàizhe hǎifēng sībēn màn wú mù de
gǔdǒng shū tān mànzhe shíguāng xiāngqì
wǒ xiǎng shàngbèizi shì bùshì jiù yùguò nǐ
xuānxiāo de hǎibào tǎng zài yōng lǎn de gélóu yángtái
ér nǐ shì wénxué jiā bǐxià de nà yīpiàn hǎi
máfan gěi wǒ de àirén lái yībēi Mojito
wǒ xǐhuān yuèdú tā wéi xūn shí de yǎn móu
ér wǒ de kāfēi táng bùyòng tài duō
zhè shìjiè yǐjīng yīnwèi tā tián dé guòtóu
zhè ài bù luòmù wàngle xīnshì de guódù
nǐ suǒzài zhī chù gūdān dōu bèi zhēngfú
tiě zhù de zhāopái cuòluòzhe jiù xiàng
yī fēng fēng chéngshì xiàn gěi tiānkōng de qíngshū
dāngjiē dēngliàng qǐ Havana mànbù
zhè shì shìshàng zuì měilì de nà shuāngrénwǔ
tiě zhù de zhāopái cuòluòzhe jiù xiàng
yī fēng fēng chéngshì xiàn gěi tiānkōng de qíngshū
dāngjiē dēngliàng qǐ Havana mànbù
zhè shì shìshàng zuì měilì de nà shuāngrénwǔ
","['Dm', 'E7', 'Am', 'Dm', 'G7', 'C', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E', 'Dm', 'E7', 'Am', 'Dm', 'G7', 'C', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E', 'E7', 'Am', 'E7', 'Am', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E7', 'Am', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E7', 'Am', 'E', 'Am', 'A', 'Dm', 'Dm', 'E7', 'Am', 'A', 'G7', 'C', 'Fm', 'E', 'Dm', 'E7', 'Am', 'Dm', 'G7', 'C', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E', 'F', 'B7', 'E7', 'Am', 'Dm', 'E7', 'Am', 'Dm', 'G7', 'C', 'F', 'B7', 'E7', 'Am', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E7', 'Am', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E7', 'Am', 'A', 'Dm', 'G', 'C', 'F', 'B7', 'E7', 'Am']"
